Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,Season,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,B365>2.5,B365<2.5,AHh,B365AHH,B365AHA
2022-03-19,Sociedad B,Mirandes,1,3,A,2.2,3.5,3.25,2021,11.0,19.0,4.0,12.0,4.0,6.0,11.0,12.0,4.0,5.0,2.05,1.75,-0.25,1.9,1.95
2022-03-20,Amorebieta,Alcorcon,0,0,D,1.9,3.1,4.75,2021,13.0,13.0,2.0,0.0,6.0,5.0,13.0,9.0,1.0,2.0,2.4,1.53,-0.5,1.98,1.88
2022-03-20,Ponferradina,Eibar,2,2,D,2.62,3.1,2.87,2021,13.0,16.0,5.0,6.0,4.0,6.0,8.0,15.0,2.0,4.0,2.4,1.53,0.0,1.83,2.02
2022-03-20,Leganes,Sp Gijon,1,1,D,2.2,3.2,3.5,2021,15.0,11.0,3.0,3.0,5.0,3.0,11.0,22.0,3.0,3.0,2.4,1.53,-0.25,1.98,1.88
2022-03-21,Tenerife,Almeria,0,1,A,2.37,3.25,3.1,2021,10.0,4.0,4.0,3.0,9.0,2.0,15.0,10.0,3.0,2.0,2.15,1.66,-0.25,2.1,1.77
2022-03-25,Zaragoza,Amorebieta,1,1,D,1.8,3.25,5.25,2021,14.0,12.0,2.0,4.0,10.0,4.0,13.0,15.0,1.0,5.0,2.4,1.53,-0.5,1.85,2.0
2022-03-26,Ibiza,Sociedad B,2,2,D,1.75,3.5,5.25,2021,10.0,15.0,3.0,8.0,4.0,10.0,21.0,12.0,4.0,0.0,2.1,1.7,-0.75,1.98,1.88
2022-03-26,Eibar,Lugo,1,0,H,1.6,3.6,6.5,2021,19.0,4.0,7.0,1.0,8.0,2.0,9.0,15.0,3.0,3.0,2.35,1.57,-0.75,1.8,2.05
2022-03-26,Sp Gijon,Cartagena,4,1,H,2.2,3.3,3.3,2021,10.0,12.0,5.0,3.0,4.0,4.0,11.0,6.0,3.0,1.0,2.0,1.8,-0.25,1.9,1.95
2022-03-26,Oviedo,Fuenlabrada,3,0,H,1.8,3.25,5.5,2021,17.0,10.0,5.0,3.0,3.0,6.0,11.0,14.0,1.0,1.0,2.6,1.47,-0.5,1.8,2.05
2022-03-27,Almeria,Girona,0,1,A,2.05,3.5,3.6,2021,15.0,9.0,4.0,6.0,5.0,2.0,13.0,11.0,2.0,6.0,2.02,1.83,-0.5,2.02,1.83
2022-03-27,Malaga,Huesca,0,2,A,2.75,3.0,2.9,2021,6.0,15.0,3.0,4.0,5.0,3.0,14.0,18.0,3.0,3.0,2.6,1.47,0.0,1.85,2.0
2022-03-27,Alcorcon,Valladolid,1,2,A,4.75,3.5,1.83,2021,8.0,9.0,2.0,2.0,4.0,5.0,15.0,15.0,1.0,2.0,2.0,1.85,0.5,1.98,1.88
2022-03-27,Burgos,Tenerife,1,0,H,3.3,3.0,2.45,2021,10.0,9.0,5.0,6.0,3.0,3.0,17.0,17.0,2.0,2.0,2.7,1.44,0.25,1.8,2.05
2022-03-27,Mirandes,Ponferradina,3,1,H,2.2,3.3,3.4,2021,15.0,9.0,7.0,2.0,6.0,8.0,10.0,11.0,2.0,3.0,2.0,1.85,-0.25,1.85,2.0
2022-03-28,Las Palmas,Leganes,4,2,H,2.0,3.1,4.0,2021,12.0,8.0,7.0,2.0,3.0,0.0,14.0,22.0,2.0,6.0,2.3,1.6,-0.5,2.05,1.8
2022-04-01,Girona,Malaga,1,0,H,1.6,4.0,5.75,2021,10.0,11.0,4.0,3.0,3.0,2.0,11.0,18.0,3.0,4.0,2.15,1.66,-0.75,1.8,2.05
2022-04-02,Sociedad B,Alcorcon,2,4,A,2.0,3.3,4.0,2021,10.0,18.0,5.0,10.0,1.0,2.0,8.0,19.0,3.0,3.0,2.15,1.66,-0.5,2.0,1.85
2022-04-02,Valladolid,Lugo,4,1,H,1.36,4.75,9.5,2021,10.0,7.0,4.0,3.0,4.0,0.0,17.0,15.0,4.0,4.0,1.83,2.02,-1.5,2.05,1.75
2022-04-02,Amorebieta,Ibiza,3,1,H,2.55,3.25,2.87,2021,15.0,6.0,7.0,3.0,7.0,6.0,7.0,20.0,1.0,4.0,2.35,1.57,0.0,1.8,2.05
2022-04-02,Tenerife,Zaragoza,1,1,D,1.83,3.2,5.25,2021,11.0,16.0,2.0,7.0,4.0,10.0,9.0,13.0,1.0,1.0,2.6,1.47,-0.5,1.83,2.02
2022-04-03,Cartagena,Oviedo,1,2,A,2.4,3.2,3.1,2021,10.0,10.0,2.0,4.0,2.0,3.0,15.0,23.0,4.0,6.0,2.2,1.65,0.0,1.7,2.2
2022-04-03,Burgos,Sp Gijon,0,0,D,2.75,3.0,2.8,2021,13.0,7.0,2.0,1.0,14.0,4.0,6.0,10.0,3.0,2.0,2.5,1.5,0.0,1.95,1.9
2022-04-03,Ponferradina,Las Palmas,1,2,A,2.7,3.2,2.75,2021,6.0,24.0,2.0,10.0,0.0,9.0,11.0,13.0,3.0,3.0,2.1,1.7,0.0,1.93,1.93
2022-04-03,Eibar,Mirandes,1,1,D,1.75,3.4,5.25,2021,12.0,13.0,4.0,4.0,6.0,10.0,15.0,8.0,1.0,1.0,2.05,1.75,-0.75,1.98,1.88
2022-04-03,Huesca,Almeria,1,1,D,2.75,3.1,2.75,2021,16.0,6.0,4.0,2.0,4.0,1.0,8.0,11.0,2.0,2.0,2.15,1.66,0.0,1.95,1.9
2022-04-04,Leganes,Fuenlabrada,3,2,H,1.75,3.4,5.25,2021,11.0,10.0,4.0,2.0,4.0,7.0,16.0,19.0,4.0,4.0,2.35,1.57,-0.75,2.0,1.85
2022-04-08,Lugo,Cartagena,1,0,H,2.37,3.25,3.1,2021,16.0,13.0,4.0,3.0,2.0,4.0,15.0,12.0,2.0,1.0,2.1,1.7,-0.25,2.02,1.83
2022-04-09,Sociedad B,Tenerife,1,2,A,3.2,3.1,2.4,2021,14.0,10.0,3.0,4.0,3.0,3.0,10.0,12.0,1.0,1.0,2.25,1.61,0.25,1.8,2.05
2022-04-09,Alcorcon,Sp Gijon,1,1,D,2.9,2.9,2.75,2021,12.0,13.0,2.0,5.0,3.0,5.0,8.0,14.0,1.0,2.0,2.4,1.53,0.0,1.95,1.9
2022-04-09,Malaga,Valladolid,2,2,D,4.0,3.3,2.0,2021,16.0,19.0,4.0,8.0,4.0,7.0,21.0,10.0,5.0,2.0,2.1,1.7,0.5,1.85,2.0
2022-04-09,Las Palmas,Amorebieta,1,0,H,1.6,3.6,6.5,2021,10.0,10.0,4.0,3.0,7.0,3.0,8.0,16.0,2.0,3.0,2.05,1.75,-1.0,2.05,1.8
2022-04-10,Fuenlabrada,Huesca,2,3,A,3.1,3.0,2.5,2021,11.0,8.0,3.0,4.0,12.0,8.0,21.0,9.0,4.0,1.0,2.4,1.53,0.0,2.15,1.68
2022-04-10,Zaragoza,Girona,1,0,H,2.45,3.2,3.0,2021,11.0,12.0,3.0,2.0,3.0,4.0,12.0,11.0,2.0,2.0,2.3,1.6,0.0,1.77,2.1
2022-04-10,Ibiza,Eibar,2,0,H,2.75,3.1,2.75,2021,12.0,16.0,6.0,6.0,4.0,3.0,21.0,13.0,2.0,3.0,2.15,1.66,0.0,1.93,1.93
2022-04-10,Mirandes,Burgos,3,1,H,2.0,3.4,3.8,2021,15.0,3.0,6.0,1.0,8.0,6.0,11.0,10.0,2.0,2.0,2.05,1.75,-0.5,2.0,1.85
2022-04-10,Oviedo,Leganes,1,0,H,2.15,3.1,3.8,2021,5.0,11.0,1.0,3.0,4.0,4.0,24.0,19.0,4.0,3.0,2.5,1.5,-0.25,1.85,2.0
2022-04-11,Almeria,Ponferradina,3,0,H,1.6,4.0,6.0,2021,16.0,6.0,9.0,4.0,9.0,3.0,9.0,9.0,0.0,0.0,2.02,1.83,-1.0,2.05,1.8
2022-04-15,Eibar,Las Palmas,2,2,D,2.15,3.4,3.5,2021,13.0,12.0,5.0,5.0,12.0,3.0,9.0,11.0,2.0,3.0,2.05,1.75,-0.25,1.83,1.98
2022-04-15,Amorebieta,Mirandes,1,0,H,2.45,3.2,3.0,2021,14.0,9.0,6.0,1.0,5.0,3.0,19.0,14.0,6.0,2.0,2.15,1.66,-0.25,2.13,1.75
2022-04-16,Cartagena,Alcorcon,3,1,H,1.8,3.6,4.75,2021,10.0,15.0,3.0,2.0,5.0,4.0,12.0,18.0,1.0,0.0,1.98,1.88,-0.75,2.02,1.83
2022-04-16,Sp Gijon,Oviedo,0,1,A,2.62,3.0,3.0,2021,17.0,11.0,2.0,5.0,6.0,5.0,17.0,15.0,5.0,2.0,2.5,1.5,0.0,1.83,2.02
2022-04-16,Valladolid,Almeria,2,2,D,2.1,3.5,3.4,2021,13.0,11.0,6.0,2.0,6.0,8.0,10.0,18.0,2.0,6.0,1.9,1.95,-0.25,1.8,2.05
2022-04-16,Leganes,Malaga,0,3,A,1.95,3.25,4.33,2021,6.0,9.0,2.0,5.0,8.0,4.0,23.0,18.0,2.0,3.0,2.4,1.53,-0.5,1.95,1.9
2022-04-17,Ponferradina,Lugo,3,1,H,1.95,3.5,4.0,2021,9.0,13.0,4.0,3.0,2.0,4.0,10.0,12.0,2.0,1.0,2.2,1.65,-0.5,1.95,1.9
2022-04-17,Burgos,Ibiza,2,1,H,2.3,3.1,3.3,2021,11.0,11.0,3.0,4.0,6.0,8.0,2.0,17.0,0.0,4.0,2.25,1.61,-0.25,1.98,1.88
2022-04-17,Huesca,Zaragoza,1,1,D,1.9,3.3,4.5,2021,12.0,10.0,3.0,5.0,6.0,3.0,9.0,16.0,1.0,4.0,2.35,1.57,-0.5,1.9,1.95
2022-04-17,Tenerife,Fuenlabrada,3,1,H,1.61,3.6,6.5,2021,15.0,4.0,5.0,3.0,5.0,4.0,12.0,21.0,1.0,6.0,2.35,1.57,-0.75,1.8,2.05
2022-04-18,Girona,Sociedad B,2,0,H,1.61,3.8,6.0,2021,19.0,6.0,9.0,1.0,5.0,0.0,14.0,12.0,2.0,3.0,2.02,1.83,-1.0,2.05,1.75
2022-04-22,Tenerife,Huesca,0,0,D,2.1,3.2,3.8,2021,13.0,7.0,3.0,2.0,6.0,5.0,11.0,17.0,3.0,5.0,2.35,1.57,-0.25,1.85,2.0
2022-04-23,Sociedad B,Amorebieta,2,1,H,2.3,3.25,3.25,2021,9.0,14.0,4.0,6.0,2.0,7.0,10.0,17.0,1.0,3.0,2.1,1.7,-0.25,1.98,1.88
2022-04-23,Cartagena,Girona,3,0,H,3.0,3.3,2.4,2021,15.0,18.0,4.0,8.0,4.0,6.0,13.0,16.0,0.0,3.0,1.95,1.9,0.25,1.8,2.05
2022-04-23,Fuenlabrada,Ponferradina,2,3,A,2.62,3.1,2.87,2021,9.0,17.0,4.0,8.0,3.0,4.0,17.0,6.0,6.0,1.0,2.15,1.66,0.0,1.85,2.0
2022-04-23,Malaga,Eibar,1,3,A,3.1,3.2,2.45,2021,10.0,25.0,1.0,10.0,2.0,7.0,11.0,13.0,6.0,3.0,2.25,1.61,0.25,1.8,2.05
2022-04-24,Zaragoza,Burgos,0,0,D,1.95,3.4,4.0,2021,12.0,9.0,2.0,2.0,4.0,5.0,16.0,9.0,2.0,3.0,2.5,1.5,-0.5,2.0,1.85
2022-04-24,Lugo,Leganes,0,0,D,2.8,2.9,2.8,2021,9.0,9.0,5.0,3.0,1.0,7.0,23.0,13.0,2.0,3.0,2.5,1.5,0.0,1.95,1.9
2022-04-24,Alcorcon,Oviedo,1,2,A,4.33,3.3,1.9,2021,11.0,6.0,2.0,4.0,8.0,5.0,16.0,11.0,3.0,3.0,2.4,1.53,0.5,1.93,1.93
2022-04-24,Ibiza,Las Palmas,1,1,D,3.25,3.3,2.3,2021,13.0,12.0,5.0,5.0,8.0,6.0,15.0,11.0,5.0,2.0,2.0,1.85,0.25,1.88,1.98
2022-04-24,Mirandes,Valladolid,0,1,A,3.75,3.6,1.95,2021,13.0,11.0,5.0,1.0,8.0,4.0,15.0,13.0,2.0,5.0,1.83,2.02,0.5,1.88,1.98
2022-04-25,Almeria,Sp Gijon,1,0,H,1.57,3.8,6.5,2021,19.0,7.0,7.0,4.0,8.0,2.0,10.0,12.0,1.0,2.0,2.05,1.75,-1.0,2.02,1.83
2022-04-29,Las Palmas,Malaga,2,1,H,1.61,3.8,5.75,2021,17.0,7.0,5.0,5.0,8.0,5.0,12.0,18.0,1.0,3.0,1.93,1.93,-1.0,2.08,1.73
2022-04-30,Oviedo,Mirandes,3,0,H,1.7,3.6,5.5,2021,12.0,10.0,6.0,2.0,4.0,7.0,10.0,11.0,1.0,1.0,2.15,1.66,-0.75,1.9,1.95
2022-04-30,Eibar,Zaragoza,2,0,H,1.9,3.4,4.33,2021,15.0,5.0,7.0,2.0,5.0,2.0,16.0,16.0,1.0,1.0,2.25,1.61,-0.5,1.88,1.98
2022-04-30,Burgos,Almeria,0,2,A,4.0,3.3,2.0,2021,13.0,13.0,7.0,5.0,3.0,4.0,7.0,17.0,2.0,2.0,2.3,1.6,0.5,1.83,2.02
2022-05-01,Amorebieta,Fuenlabrada,2,1,H,1.83,3.5,4.5,2021,17.0,13.0,7.0,7.0,6.0,9.0,9.0,15.0,1.0,4.0,2.1,1.7,-0.5,1.9,1.95
2022-05-01,Alcorcon,Girona,0,1,A,3.6,3.5,2.05,2021,5.0,11.0,1.0,5.0,2.0,4.0,15.0,16.0,4.0,3.0,2.0,1.85,0.5,1.8,2.05
2022-05-01,Sp Gijon,Ibiza,0,1,A,2.2,3.2,3.5,2021,14.0,11.0,1.0,4.0,4.0,4.0,14.0,21.0,3.0,1.0,2.3,1.6,-0.25,1.88,1.98
2022-05-01,Lugo,Tenerife,0,2,A,3.3,3.2,2.3,2021,12.0,12.0,3.0,3.0,6.0,2.0,12.0,11.0,0.0,0.0,2.4,1.53,0.25,1.88,1.98
2022-05-01,Ponferradina,Cartagena,4,2,H,2.1,3.4,3.5,2021,14.0,15.0,5.0,6.0,2.0,3.0,9.0,14.0,4.0,2.0,2.02,1.83,-0.25,1.85,2.0
2022-05-02,Valladolid,Sociedad B,1,2,A,1.36,4.75,8.5,2021,16.0,6.0,4.0,1.0,10.0,2.0,10.0,15.0,1.0,3.0,1.61,2.25,-1.5,2.02,1.77
2022-05-02,Leganes,Huesca,2,1,H,2.6,3.0,3.0,2021,10.0,14.0,4.0,4.0,4.0,7.0,17.0,17.0,3.0,2.0,2.4,1.53,0.0,1.77,2.1
2022-05-06,Las Palmas,Mirandes,1,0,H,1.61,4.0,5.25,2021,11.0,7.0,5.0,3.0,6.0,6.0,16.0,16.0,6.0,1.0,1.66,2.15,-1.0,2.02,1.77
2022-05-07,Fuenlabrada,Sociedad B,1,2,A,2.55,3.2,2.8,2021,11.0,18.0,6.0,5.0,5.0,7.0,15.0,9.0,6.0,2.0,2.0,1.85,0.0,1.8,2.05
2022-05-07,Huesca,Sp Gijon,1,1,D,2.37,3.2,3.2,2021,11.0,11.0,5.0,4.0,4.0,4.0,7.0,6.0,0.0,1.0,2.25,1.61,-0.25,2.0,1.85
2022-05-07,Almeria,Amorebieta,3,0,H,1.5,4.2,6.5,2021,17.0,7.0,6.0,2.0,4.0,0.0,7.0,18.0,0.0,3.0,1.98,1.88,-1.0,1.9,1.95
2022-05-07,Malaga,Oviedo,0,0,D,2.87,3.1,2.62,2021,7.0,8.0,1.0,1.0,6.0,6.0,13.0,14.0,0.0,3.0,2.5,1.5,0.0,1.98,1.88
2022-05-07,Ponferradina,Burgos,3,1,H,1.66,3.8,5.0,2021,13.0,12.0,6.0,4.0,4.0,3.0,16.0,7.0,2.0,1.0,2.1,1.7,-0.75,1.88,1.98
2022-05-08,Cartagena,Leganes,0,0,D,2.0,3.3,4.0,2021,11.0,9.0,3.0,2.0,7.0,3.0,11.0,15.0,1.0,1.0,2.02,1.83,-0.5,2.02,1.83
2022-05-08,Eibar,Valladolid,0,2,A,2.5,3.3,2.87,2021,7.0,11.0,0.0,4.0,6.0,4.0,19.0,12.0,5.0,2.0,1.93,1.93,0.0,1.75,2.13
2022-05-08,Ibiza,Lugo,1,1,D,2.0,3.4,3.8,2021,13.0,9.0,4.0,3.0,6.0,1.0,14.0,12.0,0.0,1.0,2.07,1.72,-0.5,2.0,1.85
2022-05-08,Zaragoza,Alcorcon,0,3,A,1.83,3.6,4.33,2021,20.0,12.0,6.0,5.0,7.0,4.0,12.0,10.0,3.0,5.0,2.07,1.72,-0.75,2.02,1.77
2022-05-09,Girona,Tenerife,0,1,A,2.2,3.3,3.4,2021,16.0,8.0,5.0,5.0,6.0,6.0,11.0,16.0,4.0,4.0,2.25,1.61,-0.25,1.93,1.93
2022-05-13,Sociedad B,Almeria,0,2,A,3.6,3.6,2.0,2021,11.0,10.0,3.0,7.0,1.0,5.0,12.0,14.0,5.0,2.0,2.02,1.83,0.5,1.85,2.0
2022-05-14,Leganes,Eibar,2,3,A,3.8,3.5,2.0,2021,19.0,10.0,5.0,3.0,7.0,1.0,13.0,14.0,3.0,4.0,2.1,1.7,0.5,1.83,2.02
2022-05-14,Valladolid,Ponferradina,2,0,H,1.6,4.33,5.0,2021,13.0,9.0,5.0,2.0,3.0,5.0,15.0,12.0,1.0,1.0,1.65,2.2,-1.0,2.0,1.85
2022-05-14,Amorebieta,Huesca,1,0,H,2.0,3.6,3.6,2021,11.0,7.0,3.0,0.0,5.0,2.0,22.0,11.0,4.0,2.0,2.05,1.75,-0.5,2.05,1.8
2022-05-14,Burgos,Cartagena,1,1,D,2.6,3.1,2.87,2021,10.0,12.0,4.0,3.0,5.0,4.0,14.0,12.0,2.0,2.0,2.05,1.75,0.0,1.83,2.02
2022-05-14,Lugo,Fuenlabrada,1,3,A,2.05,3.4,3.75,2021,14.0,14.0,5.0,8.0,5.0,5.0,18.0,17.0,3.0,3.0,2.3,1.6,-0.25,1.73,2.08
2022-05-15,Alcorcon,Las Palmas,0,2,A,5.5,3.75,1.66,2021,12.0,11.0,4.0,8.0,7.0,7.0,15.0,12.0,1.0,1.0,2.0,1.85,0.75,1.95,1.85
2022-05-15,Mirandes,Ibiza,4,0,H,2.05,3.5,3.6,2021,12.0,13.0,5.0,4.0,8.0,3.0,11.0,10.0,4.0,2.0,1.8,2.0,-0.5,2.0,1.85
2022-05-15,Sp Gijon,Girona,2,1,H,2.9,3.1,2.55,2021,16.0,9.0,7.0,5.0,8.0,6.0,3.0,6.0,0.0,2.0,2.25,1.61,0.0,2.1,1.77
2022-05-15,Tenerife,Malaga,0,2,A,1.7,3.5,5.25,2021,13.0,6.0,3.0,4.0,6.0,1.0,13.0,16.0,4.0,4.0,2.35,1.57,-0.75,1.95,1.9
2022-05-16,Oviedo,Zaragoza,3,3,D,1.61,3.8,6.0,2021,17.0,10.0,9.0,7.0,7.0,4.0,9.0,17.0,2.0,4.0,2.15,1.66,-1.0,2.05,1.75
2022-05-20,Zaragoza,Lugo,1,0,H,1.95,3.5,3.8,2021,14.0,11.0,4.0,2.0,5.0,4.0,16.0,16.0,2.0,2.0,2.0,1.8,-0.5,2.0,1.85
2022-05-21,Ponferradina,Leganes,0,3,A,1.5,4.2,6.5,2021,28.0,11.0,5.0,7.0,18.0,4.0,9.0,13.0,5.0,5.0,1.88,1.98,-1.0,1.83,2.02
2022-05-21,Las Palmas,Oviedo,2,1,H,2.05,3.4,3.75,2021,11.0,7.0,4.0,4.0,7.0,3.0,13.0,16.0,0.0,1.0,2.05,1.8,-0.5,2.05,1.8
2022-05-21,Ibiza,Valladolid,1,2,A,4.75,4.0,1.7,2021,14.0,13.0,3.0,5.0,4.0,4.0,23.0,9.0,4.0,0.0,1.65,2.2,0.75,1.98,1.88
2022-05-21,Girona,Mirandes,2,0,H,1.4,5.0,7.5,2021,22.0,5.0,8.0,1.0,8.0,8.0,16.0,13.0,2.0,3.0,1.65,2.2,-1.25,1.95,1.9
2022-05-21,Eibar,Tenerife,2,0,H,1.85,3.4,4.75,2021,25.0,5.0,11.0,1.0,8.0,1.0,10.0,15.0,1.0,3.0,2.25,1.61,-0.5,1.88,1.98
2022-05-21,Malaga,Burgos,0,1,A,1.72,3.5,5.5,2021,20.0,7.0,5.0,1.0,3.0,5.0,12.0,12.0,1.0,3.0,2.35,1.57,-0.75,1.98,1.88
2022-05-21,Huesca,Sociedad B,3,2,H,2.87,3.5,2.37,2021,11.0,18.0,8.0,5.0,2.0,5.0,9.0,16.0,2.0,1.0,1.95,1.9,0.25,1.75,2.05
2022-05-21,Fuenlabrada,Sp Gijon,0,0,D,3.8,3.1,2.1,2021,12.0,8.0,3.0,0.0,6.0,6.0,10.0,7.0,3.0,0.0,2.1,1.7,0.25,2.02,1.83
2022-05-21,Cartagena,Amorebieta,5,0,H,3.0,3.5,2.3,2021,15.0,23.0,9.0,4.0,0.0,12.0,9.0,12.0,1.0,1.0,1.85,2.0,0.25,1.83,2.02
2022-05-21,Almeria,Alcorcon,1,1,D,1.25,6.5,11.0,2021,14.0,10.0,3.0,6.0,9.0,4.0,11.0,9.0,3.0,4.0,1.6,2.3,-1.75,1.9,1.9
2022-05-27,Mirandes,Fuenlabrada,5,1,H,1.75,4.2,4.0,2021,17.0,14.0,9.0,5.0,5.0,6.0,2.0,15.0,1.0,2.0,1.53,2.4,-0.75,2.0,1.85
2022-05-27,Sociedad B,Zaragoza,1,2,A,2.37,3.5,2.9,2021,10.0,15.0,4.0,6.0,11.0,2.0,13.0,10.0,2.0,0.0,1.66,2.15,-0.25,2.05,1.8
2022-05-28,Amorebieta,Ponferradina,1,0,H,2.1,3.5,3.4,2021,15.0,12.0,4.0,1.0,5.0,3.0,14.0,8.0,1.0,2.0,1.75,2.05,-0.25,1.85,2.0
2022-05-28,Lugo,Malaga,1,0,H,2.37,3.3,3.0,2021,15.0,13.0,2.0,1.0,3.0,6.0,15.0,16.0,4.0,1.0,2.1,1.7,-0.25,2.05,1.8
2022-05-29,Sp Gijon,Las Palmas,0,1,A,6.0,3.6,1.65,2021,4.0,11.0,1.0,4.0,1.0,6.0,19.0,11.0,2.0,0.0,1.93,1.93,0.75,1.95,1.9
2022-05-29,Oviedo,Ibiza,3,2,H,1.6,4.0,5.75,2021,15.0,15.0,10.0,6.0,2.0,6.0,9.0,16.0,0.0,4.0,1.75,2.05,-1.0,2.02,1.83
2022-05-29,Tenerife,Cartagena,1,2,A,1.55,4.0,6.5,2021,15.0,6.0,6.0,5.0,4.0,1.0,17.0,16.0,5.0,1.0,1.72,2.07,-1.0,1.93,1.93
2022-05-29,Burgos,Girona,0,0,D,4.2,3.25,1.95,2021,11.0,9.0,3.0,2.0,2.0,5.0,13.0,11.0,0.0,1.0,2.25,1.61,0.5,1.88,1.98
2022-05-29,Alcorcon,Eibar,1,0,H,8.5,4.5,1.4,2021,5.0,19.0,2.0,1.0,3.0,4.0,11.0,18.0,3.0,4.0,1.83,2.02,1.25,1.95,1.9
2022-05-29,Leganes,Almeria,2,2,D,5.25,3.75,1.66,2021,11.0,21.0,3.0,6.0,2.0,9.0,12.0,17.0,5.0,2.0,1.88,1.98,0.75,2.02,1.83
2022-05-29,Valladolid,Huesca,3,0,H,1.36,5.5,7.0,2021,18.0,8.0,7.0,2.0,11.0,2.0,14.0,17.0,0.0,1.0,1.53,2.4,-1.5,2.0,1.85
2022-08-12,Levante,Huesca,0,0,D,1.6,3.75,6.0,2022,16.0,9.0,2.0,2.0,10.0,2.0,19.0,9.0,3.0,1.0,1.98,1.88,-1.0,2.02,1.83
2022-08-13,Eibar,Tenerife,2,1,H,2.05,3.2,4.0,2022,12.0,6.0,3.0,1.0,6.0,4.0,15.0,6.0,4.0,2.0,2.5,1.5,-0.5,2.05,1.8
2022-08-13,Mirandes,Sp Gijon,1,1,D,2.6,3.25,2.7,2022,15.0,8.0,2.0,4.0,3.0,2.0,16.0,5.0,1.0,2.0,2.1,1.7,0.0,1.88,1.98
2022-08-13,Leganes,Alaves,1,2,A,2.62,3.25,2.7,2022,15.0,9.0,2.0,3.0,3.0,3.0,11.0,14.0,3.0,3.0,2.35,1.57,0.0,1.9,1.95
2022-08-13,Las Palmas,Zaragoza,0,0,D,1.95,3.4,4.2,2022,12.0,8.0,5.0,3.0,4.0,2.0,11.0,20.0,5.0,3.0,2.25,1.61,-0.5,1.95,1.9
2022-08-14,Santander,Villarreal B,0,2,A,2.1,3.25,3.75,2022,8.0,10.0,5.0,5.0,1.0,3.0,21.0,18.0,1.0,2.0,2.5,1.5,-0.25,1.83,2.02
2022-08-14,Ibiza,Granada,0,2,A,3.1,3.2,2.45,2022,11.0,10.0,0.0,3.0,3.0,1.0,8.0,13.0,1.0,2.0,2.07,1.72,0.25,1.8,2.05
2022-08-14,Burgos,Malaga,1,0,H,2.55,3.1,3.1,2022,8.0,11.0,1.0,3.0,4.0,5.0,12.0,15.0,2.0,1.0,2.6,1.47,0.0,1.77,2.1
2022-08-15,Oviedo,Andorra,0,1,A,1.66,3.5,5.75,2022,10.0,7.0,3.0,4.0,5.0,3.0,13.0,11.0,1.0,1.0,2.15,1.66,-0.75,1.9,1.95
2022-08-15,Lugo,Albacete,1,2,A,2.2,3.2,3.5,2022,7.0,19.0,3.0,5.0,2.0,11.0,14.0,7.0,4.0,3.0,2.4,1.53,-0.25,1.9,1.95
2022-08-15,Cartagena,Ponferradina,2,3,A,2.15,3.4,3.4,2022,20.0,6.0,3.0,4.0,9.0,2.0,10.0,8.0,3.0,1.0,2.3,1.6,-0.25,1.88,1.98
2022-08-19,Alaves,Mirandes,1,0,H,1.66,3.75,5.25,2022,15.0,12.0,5.0,1.0,3.0,6.0,13.0,12.0,2.0,3.0,2.0,1.85,-0.75,1.88,1.98
2022-08-19,Villarreal B,Eibar,2,2,D,3.0,3.2,2.45,2022,13.0,14.0,5.0,3.0,2.0,6.0,11.0,15.0,7.0,7.0,2.25,1.61,0.0,2.15,1.73
2022-08-20,Sp Gijon,Andorra,4,1,H,1.72,3.6,5.0,2022,13.0,7.0,6.0,2.0,2.0,4.0,15.0,7.0,0.0,0.0,2.2,1.65,-0.75,1.98,1.88
2022-08-20,Albacete,Burgos,0,0,D,2.2,3.1,3.6,2022,13.0,8.0,2.0,0.0,6.0,1.0,19.0,11.0,2.0,2.0,2.5,1.5,-0.25,1.85,2.0
2022-08-20,Zaragoza,Levante,0,0,D,3.0,3.3,2.45,2022,11.0,7.0,6.0,1.0,5.0,7.0,10.0,8.0,0.0,1.0,2.25,1.61,0.0,2.05,1.75
2022-08-20,Granada,Santander,2,0,H,1.55,3.8,6.5,2022,10.0,5.0,3.0,1.0,5.0,6.0,17.0,16.0,2.0,1.0,1.98,1.88,-1.0,1.98,1.88
2022-08-21,Oviedo,Leganes,1,0,H,2.05,3.1,4.2,2022,11.0,5.0,5.0,0.0,4.0,2.0,16.0,10.0,5.0,3.0,2.7,1.44,-0.5,2.02,1.83
2022-08-21,Huesca,Cartagena,2,3,A,2.0,3.3,4.0,2022,8.0,9.0,1.0,4.0,2.0,4.0,15.0,17.0,3.0,3.0,2.25,1.61,-0.5,2.05,1.8
2022-08-21,Tenerife,Lugo,1,1,D,1.61,3.5,6.5,2022,23.0,7.0,8.0,2.0,3.0,2.0,16.0,14.0,3.0,1.0,2.35,1.57,-0.75,1.83,2.02
2022-08-22,Ponferradina,Ibiza,2,1,H,2.1,3.3,3.6,2022,21.0,8.0,7.0,3.0,4.0,4.0,9.0,18.0,2.0,3.0,2.25,1.61,-0.25,1.8,2.05
2022-08-22,Malaga,Las Palmas,0,4,A,2.62,3.1,2.87,2022,10.0,17.0,5.0,7.0,1.0,3.0,17.0,9.0,1.0,1.0,2.4,1.53,0.0,1.85,2.0
2022-08-26,Cartagena,Zaragoza,1,0,H,2.55,3.1,3.0,2022,7.0,12.0,3.0,4.0,4.0,6.0,14.0,8.0,4.0,6.0,2.35,1.57,0.0,1.77,2.1
