Season,Date,HomeTeam,AwayTeam,Bet_On,Handicap,Model_Prob,B365_Odds,Kelly_Fraction,Edge,Won,Bankroll_Full,Bankroll_Half,Bankroll_Quarter
2019,2019-09-14,Fiorentina,Juventus,Away AH,0.75,0.7605,1.93,0.503,0.2424,False,920.0,920.0,920.0
2019,2019-09-14,Inter,Udinese,Home AH,-1.5,0.8202,2.06,0.6506,0.3348,False,846.4,846.4,846.4
2019,2019-09-15,Genoa,Atalanta,Home AH,0.25,0.7189,2.05,0.4512,0.2311,False,778.688,778.688,778.688
2019,2019-09-15,Brescia,Bologna,Home AH,0.25,0.7413,1.86,0.4405,0.2037,False,716.39296,716.39296,716.39296
2019,2019-09-15,Parma,Cagliari,Home AH,-0.25,0.7377,1.98,0.4701,0.2327,False,659.0815232,659.0815232,659.0815232
2019,2019-09-15,Spal,Lazio,Away AH,1.0,0.6689,2.09,0.3652,0.1905,False,606.355001344,606.355001344,606.355001344
2019,2019-09-15,Roma,Sassuolo,Away AH,-0.75,0.74,2.04,0.49,0.2498,False,557.84660123648,557.84660123648,557.84660123648
2019,2019-09-15,Verona,Milan,Home AH,0.75,0.8918,2.03,0.7868,0.3992,False,513.2188731375616,513.2188731375616,513.2188731375616
2019,2019-09-16,Torino,Lecce,Home AH,-1.0,0.9278,1.87,0.8448,0.393,False,472.16136328655665,472.16136328655665,472.16136328655665
2019,2019-09-21,Udinese,Brescia,Away AH,-0.5,0.7329,2.02,0.4711,0.2379,True,510.68973053073967,510.68973053073967,510.68973053073967
2019,2019-09-21,Milan,Inter,Home AH,0.25,0.6338,1.96,0.2522,0.1235,False,469.8345520882805,469.8345520882805,478.49074302077656
2019,2019-09-21,Juventus,Verona,Away AH,-2.0,0.8359,2.05,0.6796,0.3481,True,509.30065446369605,509.30065446369605,518.6839654345218
2019,2019-09-22,Sampdoria,Torino,Away AH,0.0,0.9393,2.07,0.8825,0.4562,False,468.5566021066004,468.5566021066004,477.1892481997601
2019,2019-09-22,Atalanta,Fiorentina,Home AH,-0.5,0.7226,2.05,0.4584,0.2348,False,431.0720739380724,431.0720739380724,439.01410834377924
2019,2019-09-22,Lecce,Napoli,Away AH,1.5,0.7239,2.06,0.4635,0.2385,True,467.6269858080209,467.6269858080209,476.24250473133174
2019,2019-09-22,Bologna,Roma,Home AH,0.25,0.7007,1.72,0.285,0.1193,False,430.2168269433792,430.2168269433792,442.31022626922436
2019,2019-09-25,Parma,Sassuolo,Away AH,0.0,0.7098,1.99,0.4166,0.2072,False,395.79948078790886,395.79948078790886,406.9254081676864
2019,2019-09-25,Spal,Lecce,Home AH,-0.5,0.6093,2.02,0.2262,0.1142,False,364.13552232487615,364.13552232487615,383.91377633580373
2019,2019-09-25,Inter,Lazio,Home AH,-0.5,0.657,2.05,0.3304,0.1692,True,394.72290620016577,394.72290620016577,416.16253354801125
2019,2019-09-25,Genoa,Bologna,Away AH,-0.25,0.6984,1.85,0.3435,0.1578,True,421.56406382177704,421.56406382177704,444.46158582927603
2019,2019-09-25,Fiorentina,Sampdoria,Home AH,-0.75,0.8189,1.9,0.6177,0.2926,True,451.916676416945,451.916676416945,476.4628200089839
2019,2019-09-25,Roma,Atalanta,Home AH,-0.25,0.6151,2.02,0.2377,0.12,False,415.7633423035894,415.7633423035894,448.14901692995005
2019,2019-09-28,Juventus,Spal,Home AH,-1.75,0.7199,2.0,0.4398,0.2199,True,449.0244096878766,449.0244096878766,484.00093828434603
2019,2019-09-28,Sampdoria,Inter,Away AH,0.75,0.9522,1.88,0.8979,0.4203,True,480.6357281299031,480.6357281299031,518.074604339564
2019,2019-09-28,Sassuolo,Atalanta,Home AH,0.25,0.6092,2.07,0.244,0.1261,False,442.18486987951087,442.18486987951087,486.47205347485055
2019,2019-09-29,Lecce,Roma,Away AH,0.75,0.6557,2.01,0.3149,0.1582,True,477.91340736577536,477.91340736577536,525.1525410087562
2019,2019-09-29,Milan,Fiorentina,Away AH,-0.25,0.7115,1.9,0.3909,0.1851,True,512.3231726961112,512.3231726961112,562.9635239613866
2019,2019-10-05,Spal,Parma,Away AH,-0.25,0.8198,1.82,0.6,0.2704,False,471.33731888042234,471.33731888042234,517.9264420444757
2019,2019-10-05,Verona,Sampdoria,Home AH,-0.25,0.612,2.07,0.2493,0.1289,True,511.6837933765865,511.6837933765865,552.4657911299272
2019,2019-10-05,Genoa,Milan,Home AH,0.25,0.6985,1.8,0.3217,0.143,False,470.7490899064596,470.7490899064596,508.268527839533
2019,2019-10-06,Inter,Juventus,Home AH,0.0,0.6575,1.88,0.2682,0.1256,False,433.0891627139428,433.0891627139428,474.18912304789234
2019,2019-10-06,Roma,Cagliari,Away AH,-1.25,0.8161,1.89,0.6096,0.287,True,463.9251110991755,463.9251110991755,507.9513886089023
2019,2019-10-06,Atalanta,Lecce,Home AH,-1.75,0.7654,1.97,0.5235,0.2578,True,499.9256997204715,499.9256997204715,547.3684163649531
2019,2019-10-19,Napoli,Verona,Away AH,-2.0,0.7779,1.75,0.4818,0.2065,False,459.9316437428338,459.9316437428338,503.57894305575684
2019,2019-10-20,Parma,Genoa,Home AH,-0.25,0.5855,2.1,0.2088,0.1094,True,500.40562839220314,500.40562839220314,532.4944459660184
2019,2019-10-20,Milan,Lecce,Away AH,-1.25,0.7209,1.99,0.4389,0.2184,True,540.0377541608657,540.0377541608657,574.668006086527
2019,2019-10-20,Sassuolo,Inter,Away AH,0.75,0.7951,1.92,0.5724,0.2743,True,579.7845328671054,579.7845328671054,616.9635713344954
2019,2019-10-20,Cagliari,Spal,Home AH,-0.25,0.7491,1.85,0.4539,0.2085,True,619.2098811020686,619.2098811020686,658.9170941852411
2019,2019-10-20,Sampdoria,Roma,Away AH,0.25,0.823,1.91,0.6286,0.2995,False,569.6730906139031,569.6730906139031,606.2037266504218
2019,2019-10-26,Genoa,Brescia,Away AH,-0.5,0.7443,2.02,0.4936,0.2493,False,524.0992433647909,524.0992433647909,557.707428518388
2019,2019-10-26,Lecce,Juventus,Away AH,1.5,0.6239,2.05,0.2657,0.1361,False,482.17130389560765,482.17130389560765,520.6617125790541
2019,2019-10-27,Bologna,Sampdoria,Home AH,-0.5,0.7649,1.93,0.512,0.2467,True,518.0448489054409,518.0448489054409,559.3989439949357
2019,2019-10-27,Atalanta,Udinese,Away AH,-1.25,0.6206,1.95,0.2211,0.1077,False,476.6012609930056,476.6012609930056,528.4781673656157
2019,2019-10-27,Spal,Napoli,Away AH,1.25,0.6234,1.98,0.239,0.1183,False,438.47316011356514,438.47316011356514,496.90159686552016
2019,2019-10-27,Torino,Cagliari,Away AH,-0.5,0.7679,2.02,0.5404,0.2729,True,474.25256997883207,474.25256997883207,537.4487671697466
2019,2019-10-30,Udinese,Roma,Away AH,0.5,0.646,1.95,0.2733,0.1331,True,510.2957652972233,510.2957652972233,572.3338948357758
2019,2019-10-30,Sampdoria,Lecce,Away AH,-0.75,0.7819,1.98,0.5594,0.2769,True,550.3029532965256,550.3029532965256,617.2048721909007
2019,2019-10-30,Juventus,Genoa,Home AH,-1.5,0.7112,1.89,0.3867,0.1821,False,506.27871703280357,506.27871703280357,567.8284824156286
2019,2019-11-02,Bologna,Inter,Away AH,0.5,0.6511,2.08,0.3281,0.1703,True,550.0211981844378,550.0211981844378,616.888863296339
2019,2019-11-03,Genoa,Udinese,Home AH,-0.5,0.6254,1.96,0.2351,0.1152,False,506.0195023296828,506.0195023296828,580.6312203560966
2019,2019-11-03,Atalanta,Cagliari,Away AH,-1.5,0.656,2.05,0.3285,0.1682,True,548.5251405253762,548.5251405253762,629.4042428660088
2019,2019-11-03,Milan,Lazio,Away AH,0.25,0.6691,2.06,0.357,0.1837,True,595.040072441928,595.040072441928,682.7777226610463
2019,2019-11-09,Inter,Verona,Away AH,-1.5,0.725,1.88,0.4125,0.1931,True,636.9308935418397,636.9308935418397,730.8452743363839
2019,2019-11-09,Napoli,Genoa,Home AH,-1.5,0.659,1.99,0.3146,0.1565,False,585.9764220584925,585.9764220584925,673.3642935098273
2019,2019-11-10,Udinese,Spal,Away AH,-0.25,0.6036,2.13,0.2529,0.1342,True,638.9486906125802,638.9486906125802,721.4723004364168
2019,2019-11-10,Sampdoria,Atalanta,Away AH,0.5,0.8128,1.93,0.6116,0.2947,False,587.8327953635738,587.8327953635738,663.7545164015035
2019,2019-11-23,Torino,Inter,Away AH,0.75,0.6419,2.07,0.3071,0.1588,True,638.1512826466958,638.1512826466958,718.2814521079996
2019,2019-11-24,Bologna,Parma,Away AH,-0.75,0.7137,1.91,0.3992,0.1902,True,684.6086960233753,684.6086960233753,770.5723418214619
2019,2019-11-24,Roma,Brescia,Home AH,-1.5,0.6174,2.0,0.2347,0.1174,True,739.3773917052453,739.3773917052453,815.7856739778362
2019,2019-11-24,Sassuolo,Lazio,Away AH,0.75,0.6369,1.99,0.2701,0.1344,True,797.9360811283007,797.9360811283007,870.320742336836
2019,2019-11-24,Sampdoria,Udinese,Away AH,-0.25,0.6177,2.07,0.2605,0.1346,False,734.1011946380366,734.1011946380366,813.6411039921496
2019,2019-11-25,Lecce,Cagliari,Away AH,0.25,0.784,1.98,0.5635,0.2789,False,675.3730990669937,675.3730990669937,748.5498156727776
2019,2019-11-30,Brescia,Atalanta,Away AH,1.25,0.709,2.04,0.4292,0.2188,True,731.5641409093677,731.5641409093677,810.8291603367527
2019,2019-11-30,Genoa,Torino,Away AH,-0.25,0.6874,1.83,0.3108,0.1409,True,780.1399998657497,780.1399998657497,863.1203437160302
2019,2019-12-01,Parma,Milan,Home AH,0.25,0.8624,2.08,0.7349,0.3816,False,717.7287998764897,717.7287998764897,794.0707162187477
2019,2019-12-01,Inter,Spal,Home AH,-1.5,0.6821,1.86,0.3125,0.1445,False,660.3104958863705,660.3104958863705,732.0339415141581
2019,2019-12-01,Juventus,Sassuolo,Home AH,-1.75,0.6408,1.95,0.2627,0.128,False,607.4856562154608,607.4856562154608,683.9576124052157
2019,2019-12-01,Lazio,Udinese,Home AH,-1.5,0.7581,1.93,0.4981,0.24,True,652.6825890378911,652.6825890378911,734.8440587681638
2019,2019-12-02,Cagliari,Sampdoria,Home AH,-0.25,0.7132,1.88,0.3874,0.1813,True,698.6314433061586,698.6314433061586,786.5770805054425
2019,2019-12-06,Inter,Roma,Away AH,-0.5,0.601,2.03,0.2136,0.1084,True,756.1986742345861,756.1986742345861,829.8403930874028
2019,2019-12-08,Lecce,Genoa,Home AH,0.0,0.6957,2.01,0.3944,0.1982,False,695.7027802958191,695.7027802958191,763.4531616404106
2019,2019-12-08,Sassuolo,Cagliari,Away AH,-0.25,0.7871,1.83,0.5306,0.2406,True,741.8974449074615,741.8974449074615,814.1464515733338
2019,2019-12-08,Torino,Fiorentina,Away AH,-0.25,0.6689,1.8,0.255,0.1133,False,682.5456493148646,682.5456493148646,762.2446152855338
2019,2019-12-08,Sampdoria,Parma,Away AH,-0.5,0.8026,1.88,0.5784,0.2707,True,730.596863026631,730.596863026631,815.9066362016354
2019,2019-12-08,Bologna,Milan,Home AH,0.25,0.6594,1.82,0.2441,0.11,False,672.1491139845006,672.1491139845006,766.1159337274306
2019,2019-12-14,Napoli,Parma,Away AH,-1.5,0.8747,2.01,0.7506,0.3772,True,726.4587623944482,726.4587623944482,828.018101172607
2019,2019-12-14,Brescia,Lecce,Away AH,-0.5,0.8531,1.9,0.6899,0.3268,False,668.3420614028923,668.3420614028923,761.7766530787984
2019,2019-12-15,Juventus,Udinese,Home AH,-1.75,0.6399,1.96,0.2648,0.1297,True,719.6707317186344,719.6707317186344,810.1890829352621
2019,2019-12-15,Bologna,Atalanta,Away AH,0.5,0.7196,1.93,0.418,0.2014,False,662.0970731811437,662.0970731811437,745.3739563004411
2019,2019-12-18,Brescia,Sassuolo,Away AH,-0.25,0.7869,1.84,0.5332,0.2434,True,706.5899964989167,706.5899964989167,795.4630861638308
2019,2019-12-20,Fiorentina,Roma,Away AH,0.25,0.7017,2.03,0.412,0.209,True,764.8130122104274,764.8130122104274,861.0092444637304
2019,2019-12-21,Udinese,Cagliari,Away AH,0.0,0.8504,2.08,0.7118,0.3696,False,703.6279712335931,703.6279712335931,792.128504906632
2019,2019-12-21,Inter,Genoa,Home AH,-2.5,0.398,3.55,0.1619,0.1163,True,847.1680773652462,847.1680773652462,873.8850780586765
2019,2019-12-22,Parma,Brescia,Home AH,-0.25,0.8022,1.84,0.5667,0.2587,False,779.3946311760265,779.3946311760265,803.9742718139823
2019,2019-12-22,Sassuolo,Napoli,Home AH,0.75,0.7361,2.09,0.4939,0.2576,False,717.0430606819443,717.0430606819443,739.6563300688638
2019,2020-01-05,Brescia,Lazio,Away AH,1.0,0.7725,1.97,0.5379,0.2649,False,659.6796158273888,659.6796158273888,680.4838236633547
2019,2020-01-05,Spal,Verona,Away AH,-0.25,0.7704,1.83,0.4937,0.2239,True,703.4823423183275,703.4823423183275,725.6679495546014
2019,2020-01-05,Genoa,Sassuolo,Away AH,-0.25,0.8421,1.94,0.6742,0.3267,False,647.2037549328613,647.2037549328613,667.6145135902333
2019,2020-01-06,Napoli,Inter,Away AH,0.0,0.5928,2.03,0.1975,0.1002,True,700.5333443393291,700.5333443393291,701.5668841970066
2019,2020-01-06,Milan,Sampdoria,Away AH,-1.0,0.6932,1.93,0.3633,0.1751,True,752.6530251581752,752.6530251581752,753.7634603812639
2019,2020-01-06,Juventus,Cagliari,Away AH,-1.75,0.673,1.9,0.3096,0.1467,False,692.4407831455212,692.4407831455212,695.4221685477542
2019,2020-01-06,Atalanta,Parma,Away AH,-1.5,0.723,2.02,0.4515,0.228,False,637.0455204938795,637.0455204938795,639.7883950639339
2019,2020-01-06,Bologna,Fiorentina,Home AH,-0.25,0.6793,2.07,0.3795,0.1962,False,586.0818788543692,586.0818788543692,588.6053234588192
2019,2020-01-06,Lecce,Udinese,Home AH,0.0,0.6582,2.03,0.3263,0.1656,False,539.1953285460196,539.1953285460196,541.5168975821136
2019,2020-01-11,Cagliari,Milan,Home AH,0.25,0.8205,1.91,0.6233,0.297,False,496.059702262338,496.059702262338,498.19554577554453
2019,2020-01-11,Lazio,Napoli,Home AH,-0.25,0.8476,1.85,0.6682,0.307,True,529.791762016177,529.791762016177,532.0728428882816
2019,2020-01-12,Roma,Juventus,Home AH,0.25,0.7147,1.92,0.4047,0.1939,False,487.40842105488287,487.40842105488287,489.50701545721904
2019,2020-01-12,Udinese,Sassuolo,Away AH,-0.25,0.8135,1.99,0.6252,0.311,False,448.4157473704922,448.4157473704922,450.34645422064153
2019,2020-01-12,Sampdoria,Brescia,Home AH,-0.5,0.6184,2.04,0.2515,0.1282,True,485.7239375517172,485.7239375517172,479.7946088621293
2019,2020-01-19,Genoa,Roma,Away AH,0.5,0.778,1.95,0.5443,0.2652,True,522.6389568056477,522.6389568056477,516.2589991356512
2019,2020-01-19,Bologna,Verona,Away AH,-0.5,0.6382,1.96,0.2614,0.128,True,562.7776286883214,562.7776286883214,548.6470237054253
2019,2020-01-19,Brescia,Cagliari,Away AH,0.0,0.73,2.08,0.48,0.2492,False,517.7554183932557,517.7554183932557,504.7552618089913
2019,2020-01-19,Lecce,Inter,Away AH,1.5,0.6429,1.88,0.2371,0.111,False,476.33498492179524,476.33498492179524,474.8358936652633
2019,2020-01-26,Inter,Cagliari,Home AH,-1.5,0.6685,1.99,0.3337,0.166,False,438.2281861280516,438.2281861280516,436.8490221720422
2019,2020-01-26,Verona,Lecce,Home AH,-0.75,0.6962,1.84,0.3346,0.1528,True,467.6771202358567,467.6771202358567,466.20527646200344
2019,2020-01-26,Napoli,Juventus,Away AH,0.25,0.7513,1.83,0.4517,0.2049,False,430.2629506169882,430.2629506169882,428.90885434504315
2019,2020-02-01,Bologna,Brescia,Home AH,-0.75,0.7359,1.91,0.4457,0.2124,True,461.58609342190493,461.58609342190493,460.13341894136227
2019,2020-02-01,Cagliari,Parma,Away AH,-0.5,0.6533,2.0,0.3065,0.1533,True,498.51298089565734,498.51298089565734,495.39114216774414
2019,2020-02-02,Lazio,Spal,Home AH,-1.75,0.7271,1.89,0.4205,0.198,True,534.0071051354281,534.0071051354281,530.6629914900875
2019,2020-02-02,Atalanta,Genoa,Home AH,-1.75,0.7678,1.93,0.5182,0.2497,False,491.2865367245939,491.2865367245939,488.2099521708805
2019,2020-02-02,Milan,Verona,Away AH,-0.75,0.6581,2.06,0.3355,0.1726,True,532.9476350388394,532.9476350388394,529.6101561149712
2019,2020-02-02,Udinese,Inter,Away AH,0.75,0.6957,1.96,0.3788,0.1855,True,573.8780134098223,573.8780134098223,570.284216104601
2019,2020-02-03,Sampdoria,Napoli,Home AH,0.75,0.7743,1.87,0.5148,0.2395,False,527.9677723370365,527.9677723370365,524.661478816233
2019,2020-02-05,Lazio,Verona,Home AH,-1.25,0.6287,1.91,0.2206,0.1051,False,485.7303505500736,485.7303505500736,495.7263982595177
2019,2020-02-08,Fiorentina,Atalanta,Away AH,0.5,0.8063,1.9,0.5911,0.28,True,520.7029357896789,520.7029357896789,531.4186989342029
2019,2020-02-08,Torino,Sampdoria,Away AH,-0.25,0.7349,1.99,0.4671,0.2324,True,561.9426083042215,561.9426083042215,573.5070598897918
2019,2020-02-09,Inter,Milan,Home AH,-0.5,0.6626,1.99,0.3217,0.1601,True,606.4484628819158,606.4484628819158,618.9288190330633
2019,2020-02-09,Parma,Lazio,Away AH,0.75,0.75,1.98,0.4949,0.2449,True,653.994022371858,653.994022371858,667.4528384452555
2019,2020-02-09,Napoli,Lecce,Away AH,-2.0,0.7225,1.87,0.4036,0.1878,True,699.5120063289394,699.5120063289394,713.9075560010452
2019,2020-02-09,Genoa,Cagliari,Away AH,-0.25,0.6472,1.85,0.2321,0.1066,False,643.5510458226242,643.5510458226242,672.4830700640846
2019,2020-02-15,Atalanta,Roma,Home AH,-0.75,0.824,2.02,0.6514,0.3289,True,696.0648111617504,696.0648111617504,727.3576885813139
2019,2020-02-15,Bologna,Genoa,Home AH,-0.5,0.7371,1.85,0.4278,0.1966,False,640.3796262688104,640.3796262688104,669.1690734948088
2019,2020-02-15,Lecce,Spal,Home AH,-0.25,0.6468,1.93,0.267,0.1287,True,688.0238704632098,688.0238704632098,710.7094166546827
2019,2020-02-22,Spal,Juventus,Away AH,1.25,0.6719,1.94,0.3229,0.1565,False,632.981960826153,632.981960826153,653.8526633223081
2019,2020-02-23,Genoa,Lazio,Away AH,0.75,0.7595,1.93,0.501,0.2414,True,680.0758187116188,680.0758187116188,702.4993014734878
2019,2020-02-23,Roma,Lecce,Away AH,-1.5,0.6254,2.04,0.2653,0.1352,False,625.6697532146893,625.6697532146893,655.9060353032587
2019,2020-03-01,Lecce,Atalanta,Away AH,1.5,0.751,2.0,0.5019,0.251,True,675.7233334718644,675.7233334718644,708.3785181275194
2019,2020-03-01,Cagliari,Roma,Away AH,0.5,0.7078,2.04,0.4269,0.2176,True,731.9435148167236,731.9435148167236,767.3156108357291
2019,2020-03-08,Parma,Spal,Home AH,-0.5,0.683,2.08,0.3895,0.2022,False,673.3880336313857,673.3880336313857,705.9303619688708
2019,2020-03-08,Sampdoria,Verona,Away AH,0.0,0.6103,1.98,0.2126,0.1052,False,619.5169909408748,619.5169909408748,668.4101632302253
2019,2020-03-09,Sassuolo,Brescia,Home AH,-0.75,0.6897,2.03,0.3884,0.1971,True,670.5651909944029,670.5651909944029,723.4871606803958
2019,2020-06-20,Torino,Parma,Away AH,-0.25,0.7872,2.01,0.5764,0.2896,True,724.7468584267506,724.7468584267506,781.9449232633718
2019,2020-06-20,Verona,Cagliari,Home AH,-0.5,0.8025,2.06,0.6162,0.3171,True,786.205392021339,786.205392021339,848.2538527561057
2019,2020-06-21,Atalanta,Sassuolo,Home AH,-1.5,0.612,1.98,0.2162,0.107,True,847.843894755812,847.843894755812,893.1850110827439
2019,2020-06-23,Torino,Udinese,Away AH,-0.25,0.8452,1.76,0.6415,0.277,False,780.0163831753471,780.0163831753471,821.7302101961244
2019,2020-06-23,Verona,Napoli,Home AH,0.5,0.8311,1.96,0.6552,0.3209,False,717.6150725213193,717.6150725213193,755.9917933804345
2019,2020-06-26,Juventus,Lecce,Home AH,-2.25,0.6887,2.06,0.3951,0.2033,True,778.4688306711272,778.4688306711272,820.0998974590954
2019,2020-06-27,Brescia,Genoa,Away AH,0.25,0.6475,2.08,0.3211,0.1667,False,716.191324217437,716.191324217437,754.4919056623677
2019,2020-06-30,Torino,Lazio,Away AH,0.75,0.9086,2.07,0.8232,0.4255,True,777.4973015704496,777.4973015704496,819.0764127870664
2019,2020-07-01,Verona,Parma,Away AH,-0.5,0.6524,1.87,0.2528,0.1176,False,715.2975174448136,715.2975174448136,767.3107834989238
2019,2020-07-01,Bologna,Cagliari,Away AH,-0.25,0.5766,2.13,0.2019,0.1071,True,779.9604130218247,779.9604130218247,811.0756968296561
2019,2020-07-02,Atalanta,Napoli,Home AH,-0.25,0.6491,1.86,0.2411,0.1115,True,833.6216894377262,833.6216894377262,853.1190221883666
2019,2020-07-04,Juventus,Torino,Home AH,-1.5,0.8834,1.86,0.7478,0.3457,True,890.9748616710418,890.9748616710418,911.8136109149261
2019,2020-07-04,Sassuolo,Lecce,Home AH,-1.0,0.7274,1.86,0.4104,0.1898,True,952.2739321540095,952.2739321540095,974.5463873458731
2019,2020-07-05,Parma,Fiorentina,Home AH,0.25,0.7191,1.84,0.3847,0.1756,False,876.0920175816887,876.0920175816887,896.5826763582032
2019,2020-07-05,Udinese,Genoa,Away AH,-0.25,0.6787,1.98,0.3509,0.1737,True,944.7776317600931,944.7776317600931,966.8747581846864
2019,2020-07-07,Lecce,Lazio,Away AH,1.5,0.679,2.06,0.3762,0.1936,False,869.1954212192857,869.1954212192857,889.5247775299115
2019,2020-07-08,Bologna,Sassuolo,Away AH,-0.25,0.6859,1.89,0.3329,0.1568,True,931.0821352100988,931.0821352100988,952.8589416900412
2019,2020-07-08,Atalanta,Sampdoria,Home AH,-1.5,0.7794,1.97,0.5519,0.2718,True,1003.3341089024025,1003.3341089024025,1026.8007955651883
2019,2020-07-08,Roma,Parma,Away AH,-1.0,0.6397,2.04,0.2933,0.1495,False,923.0673801902103,923.0673801902103,951.5106272303709
2019,2020-07-08,Torino,Brescia,Away AH,-1.0,0.6833,1.83,0.3018,0.1369,False,849.2219897749935,849.2219897749935,879.7191504058394
2019,2020-07-12,Genoa,Spal,Home AH,-0.75,0.7822,1.9,0.5402,0.2559,True,910.3659730387931,910.3659730387931,943.0589292350598
2019,2020-07-12,Cagliari,Lecce,Home AH,-0.75,0.6175,1.96,0.2191,0.1073,False,837.5366951956896,837.5366951956896,891.4028763862094
2019,2020-07-13,Inter,Torino,Home AH,-1.25,0.7252,2.05,0.4634,0.2374,True,907.8897775921275,907.8897775921275,966.2807180026509
2019,2020-07-14,Atalanta,Brescia,Home AH,-2.5,0.7689,2.0,0.5377,0.2689,True,980.5209597994977,980.5209597994977,1043.583175442863
2019,2020-07-15,Udinese,Lazio,Home AH,0.5,0.6807,1.85,0.305,0.1401,True,1047.1963850658635,1047.1963850658635,1111.2204100012536
2019,2020-07-15,Bologna,Napoli,Away AH,0.75,0.5972,2.03,0.206,0.1045,False,963.4206742605944,963.4206742605944,1053.992558886189
2019,2020-07-15,Lecce,Fiorentina,Away AH,0.5,0.6684,2.02,0.3434,0.1734,True,1042.035801280259,1042.035801280259,1139.998351691302
2019,2020-07-16,Torino,Genoa,Away AH,-0.25,0.7504,1.99,0.4984,0.2479,False,958.6729371778382,958.6729371778382,1048.798483555998
2019,2020-07-16,Spal,Inter,Away AH,1.5,0.6638,1.95,0.3099,0.151,True,1031.532080403354,1031.532080403354,1125.991362943824
2019,2020-07-18,Verona,Atalanta,Away AH,1.25,0.6614,1.89,0.281,0.1323,False,949.0095139710857,949.0095139710857,1046.8904696970203
2019,2020-07-19,Fiorentina,Torino,Home AH,-0.5,0.6227,1.99,0.2417,0.1202,True,1024.1710674775957,1024.1710674775957,1109.5162427621483
2019,2020-07-19,Genoa,Lecce,Home AH,-0.5,0.7798,1.88,0.5296,0.2479,True,1096.2727106280183,1096.2727106280183,1187.6261862526035
2019,2020-07-20,Juventus,Lazio,Home AH,-0.75,0.7444,1.9,0.4605,0.2181,True,1175.2043457932357,1175.2043457932357,1273.135271662791
2019,2020-07-21,Sassuolo,Milan,Away AH,0.5,0.5983,2.04,0.212,0.1081,True,1272.981347363233,1272.981347363233,1343.310487836844
2019,2020-07-21,Atalanta,Bologna,Home AH,-1.75,0.7969,1.99,0.5918,0.2944,False,1171.1428395741743,1171.1428395741743,1235.8456488098964
2019,2020-07-22,Spal,Roma,Away AH,1.5,0.6617,1.99,0.3199,0.1592,True,1263.8973524684488,1263.8973524684488,1333.6940370158322
2019,2020-07-22,Sampdoria,Genoa,Home AH,0.0,0.7346,1.81,0.4069,0.1821,False,1162.7855642709728,1162.7855642709728,1226.9985140545657
2019,2020-07-22,Inter,Fiorentina,Away AH,-1.25,0.6605,1.86,0.2657,0.1228,True,1242.7852110928159,1242.7852110928159,1297.0914176691897
2019,2020-07-23,Lazio,Cagliari,Away AH,-1.25,0.768,1.85,0.495,0.2275,True,1327.2946054471274,1327.2946054471274,1385.2936340706947
2019,2020-07-25,Brescia,Parma,Away AH,0.5,0.6731,2.06,0.3648,0.1877,True,1439.849187989044,1439.849187989044,1502.7665342398896
2019,2020-07-26,Verona,Lazio,Home AH,0.25,0.6489,2.07,0.3207,0.1658,False,1324.6612529499205,1324.6612529499205,1382.5452115006983
2019,2020-07-28,Inter,Napoli,Home AH,-0.5,0.598,2.06,0.2187,0.1125,True,1436.9925272000737,1436.9925272000737,1462.671310505827
2019,2020-07-29,Udinese,Lecce,Home AH,-0.25,0.716,1.97,0.4232,0.2084,False,1322.0331250240679,1322.0331250240679,1345.657605665361
2019,2020-07-29,Sampdoria,Milan,Away AH,0.75,0.6336,1.88,0.2173,0.1017,True,1415.1042570257623,1415.1042570257623,1409.9881131617992
2019,2020-07-29,Sassuolo,Genoa,Home AH,-0.25,0.7364,2.08,0.4924,0.2557,True,1537.369264832788,1537.369264832788,1531.8110861389787
2019,2020-08-01,Juventus,Roma,Home AH,0.25,0.6364,1.88,0.2231,0.1044,False,1414.379723646165,1414.379723646165,1446.374322809577
2019,2020-08-01,Napoli,Lazio,Home AH,0.25,0.6482,1.83,0.2244,0.1018,True,1508.2945372962704,1508.2945372962704,1513.7218504025593
2019,2020-08-01,Atalanta,Inter,Away AH,-0.25,0.67,1.86,0.2862,0.1323,True,1612.0652014622538,1612.0652014622538,1606.86569702338
2019,2020-08-02,Spal,Fiorentina,Away AH,1.25,0.6977,1.96,0.3829,0.1875,True,1735.8718089345548,1735.8718089345548,1730.2729825547756
2019,2020-08-02,Genoa,Verona,Away AH,-1.0,0.7088,1.95,0.4022,0.1959,False,1597.0020642197903,1597.0020642197903,1591.8511439503936
2020,2020-09-19,Fiorentina,Torino,Home AH,-0.5,0.719,1.91,0.4101,0.1954,True,1713.263814494991,1713.263814494991,1707.7379072299823
2020,2020-09-19,Verona,Roma,Away AH,0.5,0.7267,1.99,0.4506,0.2242,False,1576.2027093353918,1576.2027093353918,1571.1188746515836
2020,2020-09-20,Sassuolo,Cagliari,Home AH,-0.5,0.7364,1.98,0.4675,0.2314,False,1450.1064925885605,1450.1064925885605,1445.429364679457
2020,2020-09-20,Juventus,Sampdoria,Away AH,-1.5,0.7405,2.01,0.4836,0.243,False,1334.0979731814757,1334.0979731814757,1329.7950155051003
2020,2020-09-21,Milan,Bologna,Home AH,-1.0,0.8089,1.96,0.6099,0.2987,True,1436.556697521813,1436.556697521813,1431.923272695892
2020,2020-09-26,Torino,Atalanta,Away AH,0.75,0.6417,1.85,0.2202,0.1012,True,1534.2425529532964,1534.2425529532964,1498.9265424335144
