Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,Season,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,B365>2.5,B365<2.5,AHh,B365AHH,B365AHA
2016-02-14,Union Berlin,Munich 1860,3,0,H,2.1,3.3,3.5,2015,,,,,,,,,,,,,,,
2016-02-15,Nurnberg,Bochum,1,1,D,2.2,3.5,3.1,2015,,,,,,,,,,,,,,,
2016-02-19,St Pauli,Frankfurt FSV,1,3,A,1.67,3.6,5.5,2015,,,,,,,,,,,,,,,
2016-02-19,RB Leipzig,Union Berlin,3,0,H,1.45,4.33,6.5,2015,,,,,,,,,,,,,,,
2016-02-19,Greuther Furth,Duisburg,1,1,D,1.91,3.4,4.0,2015,,,,,,,,,,,,,,,
2016-02-20,Kaiserslautern,Heidenheim,2,2,D,1.91,3.4,4.0,2015,,,,,,,,,,,,,,,
2016-02-20,Karlsruhe,Braunschweig,2,2,D,2.15,3.3,3.4,2015,,,,,,,,,,,,,,,
2016-02-21,Bielefeld,Paderborn,1,1,D,2.0,3.4,3.75,2015,,,,,,,,,,,,,,,
2016-02-21,Munich 1860,Bochum,1,1,D,3.2,3.2,2.3,2015,,,,,,,,,,,,,,,
2016-02-21,Sandhausen,Freiburg,0,2,A,3.4,3.25,2.15,2015,,,,,,,,,,,,,,,
2016-02-22,Fortuna Dusseldorf,Nurnberg,1,1,D,2.8,3.4,2.4,2015,,,,,,,,,,,,,,,
2016-02-26,Union Berlin,Karlsruhe,2,1,H,2.3,3.2,3.1,2015,,,,,,,,,,,,,,,
2016-02-26,Paderborn,RB Leipzig,0,1,A,5.0,3.6,1.7,2015,,,,,,,,,,,,,,,
2016-02-26,Nurnberg,Greuther Furth,2,1,H,2.0,3.3,3.8,2015,,,,,,,,,,,,,,,
2016-02-27,Bochum,Sandhausen,3,2,H,1.57,3.8,6.0,2015,,,,,,,,,,,,,,,
2016-02-27,Freiburg,Kaiserslautern,2,0,H,1.95,3.3,4.0,2015,,,,,,,,,,,,,,,
2016-02-27,Munich 1860,Fortuna Dusseldorf,3,2,H,2.25,3.2,3.2,2015,,,,,,,,,,,,,,,
2016-02-28,Braunschweig,Frankfurt FSV,0,0,D,1.62,3.75,5.75,2015,,,,,,,,,,,,,,,
2016-02-28,Duisburg,St Pauli,0,2,A,3.2,3.4,2.2,2015,,,,,,,,,,,,,,,
2016-02-28,Heidenheim,Bielefeld,3,2,H,2.1,3.2,3.6,2015,,,,,,,,,,,,,,,
2016-03-01,Sandhausen,Nurnberg,0,2,A,3.6,3.25,2.1,2015,,,,,,,,,,,,,,,
2016-03-01,Karlsruhe,Paderborn,0,0,D,1.91,3.4,4.0,2015,,,,,,,,,,,,,,,
2016-03-01,Kaiserslautern,Munich 1860,0,1,A,1.73,3.6,4.75,2015,,,,,,,,,,,,,,,
2016-03-01,Greuther Furth,Union Berlin,2,0,H,1.85,3.5,4.2,2015,,,,,,,,,,,,,,,
2016-03-01,Fortuna Dusseldorf,Bochum,1,3,A,3.25,3.1,2.3,2015,,,,,,,,,,,,,,,
2016-03-02,Bielefeld,Freiburg,1,4,A,3.0,3.2,2.38,2015,,,,,,,,,,,,,,,
2016-03-02,Frankfurt FSV,Duisburg,3,3,D,2.3,3.2,3.2,2015,,,,,,,,,,,,,,,
2016-03-02,RB Leipzig,Heidenheim,3,1,H,1.44,4.2,7.5,2015,,,,,,,,,,,,,,,
2016-03-03,St Pauli,Braunschweig,1,0,H,2.4,3.4,2.8,2015,,,,,,,,,,,,,,,
2016-03-04,Munich 1860,Sandhausen,3,2,H,1.91,3.3,4.33,2015,,,,,,,,,,,,,,,
2016-03-04,Nurnberg,Kaiserslautern,2,1,H,2.05,3.3,3.6,2015,,,,,,,,,,,,,,,
2016-03-04,Fortuna Dusseldorf,Karlsruhe,0,1,A,2.45,3.1,3.0,2015,,,,,,,,,,,,,,,
2016-03-05,Paderborn,Greuther Furth,1,1,D,2.7,3.2,2.63,2015,,,,,,,,,,,,,,,
2016-03-05,Union Berlin,Frankfurt FSV,4,0,H,1.83,3.4,4.5,2015,,,,,,,,,,,,,,,
2016-03-06,Bochum,Bielefeld,2,2,D,1.75,3.5,4.75,2015,,,,,,,,,,,,,,,
2016-03-06,Braunschweig,Duisburg,1,1,D,1.7,3.6,5.0,2015,,,,,,,,,,,,,,,
2016-03-06,Heidenheim,St Pauli,2,0,H,2.3,3.2,3.2,2015,,,,,,,,,,,,,,,
2016-03-07,Freiburg,RB Leipzig,2,1,H,2.88,3.4,2.38,2015,,,,,,,,,,,,,,,
2016-03-11,Greuther Furth,Braunschweig,3,0,H,2.3,3.2,3.2,2015,,,,,,,,,,,,,,,
2016-03-11,Bielefeld,Nurnberg,0,4,A,2.8,3.2,2.5,2015,,,,,,,,,,,,,,,
2016-03-11,St Pauli,Paderborn,3,4,A,2.0,3.3,3.75,2015,,,,,,,,,,,,,,,
2016-03-12,Sandhausen,Fortuna Dusseldorf,1,0,H,2.5,3.1,2.9,2015,,,,,,,,,,,,,,,
2016-03-12,Duisburg,Union Berlin,2,1,H,2.9,3.2,2.45,2015,,,,,,,,,,,,,,,
