Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,Season,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,B365>2.5,B365<2.5,AHh,B365AHH,B365AHA
2017-09-03,Cremonese,Avellino,3,1,H,2.0,3.1,4.2,2017,8.0,7.0,5.0,2.0,4.0,2.0,14.0,21.0,0.0,2.0,,,,,
2017-09-03,Cesena,Venezia,0,0,D,2.2,3.1,3.5,2017,6.0,9.0,0.0,1.0,5.0,3.0,13.0,11.0,2.0,0.0,,,,,
2017-09-03,Foggia,Virtus Entella,1,1,D,1.83,3.3,4.6,2017,12.0,3.0,5.0,1.0,5.0,5.0,18.0,14.0,1.0,1.0,,,,,
2017-09-04,Salernitana,Ternana,3,3,D,1.8,3.5,4.5,2017,19.0,6.0,6.0,5.0,2.0,3.0,16.0,15.0,0.0,4.0,,,,,
2017-09-08,Pescara,Frosinone,3,3,D,2.38,3.5,2.8,2017,9.0,14.0,6.0,7.0,2.0,8.0,19.0,8.0,1.0,2.0,,,,,
2017-09-09,Spezia,Virtus Entella,2,1,H,1.75,3.25,5.25,2017,8.0,5.0,4.0,2.0,8.0,3.0,20.0,11.0,2.0,3.0,,,,,
2017-09-09,Ternana,Cesena,1,0,H,2.45,2.88,3.25,2017,10.0,9.0,5.0,1.0,5.0,6.0,20.0,17.0,1.0,2.0,,,,,
2017-09-09,Palermo,Empoli,3,3,D,2.2,3.1,3.5,2017,10.0,8.0,3.0,5.0,5.0,3.0,16.0,9.0,3.0,2.0,,,,,
2017-09-09,Pro Vercelli,Cremonese,1,4,A,2.8,2.88,2.75,2017,11.0,10.0,4.0,8.0,4.0,5.0,15.0,17.0,3.0,2.0,,,,,
2017-09-09,Bari,Venezia,0,2,A,1.83,3.25,4.75,2017,20.0,4.0,9.0,2.0,14.0,2.0,4.0,3.0,1.0,0.0,,,,,
2017-09-09,Avellino,Foggia,5,1,H,2.3,3.1,3.25,2017,13.0,12.0,9.0,3.0,2.0,3.0,11.0,17.0,2.0,4.0,,,,,
2017-09-09,Ascoli,Novara,1,2,A,3.0,3.0,2.5,2017,12.0,11.0,7.0,5.0,8.0,3.0,15.0,21.0,2.0,4.0,,,,,
2017-09-09,Carpi,Salernitana,1,0,H,2.2,3.0,3.6,2017,11.0,11.0,6.0,3.0,5.0,8.0,11.0,11.0,1.0,1.0,,,,,
2017-09-10,Parma,Brescia,0,1,A,1.57,3.5,7.0,2017,6.0,6.0,2.0,2.0,7.0,3.0,17.0,23.0,3.0,3.0,,,,,
2017-09-11,Cittadella,Perugia,1,1,D,2.35,3.0,3.25,2017,11.0,8.0,7.0,1.0,7.0,2.0,19.0,14.0,4.0,1.0,,,,,
2017-09-15,Cesena,Avellino,3,1,H,1.91,3.3,4.5,2017,15.0,11.0,7.0,4.0,4.0,3.0,20.0,15.0,3.0,3.0,,,,,
2017-09-15,Venezia,Spezia,0,0,D,2.15,3.2,3.5,2017,6.0,8.0,2.0,1.0,7.0,4.0,10.0,12.0,5.0,3.0,,,,,
2017-09-16,Virtus Entella,Ternana,3,1,H,2.1,3.0,4.0,2017,8.0,19.0,4.0,8.0,4.0,12.0,19.0,14.0,2.0,1.0,,,,,
2017-09-16,Perugia,Parma,3,0,H,2.1,3.1,3.75,2017,11.0,7.0,7.0,5.0,4.0,10.0,10.0,14.0,2.0,2.0,,,,,
2017-09-16,Novara,Cittadella,1,0,H,2.1,3.2,3.6,2017,12.0,12.0,6.0,8.0,1.0,2.0,19.0,7.0,2.0,4.0,,,,,
2017-09-16,Frosinone,Bari,3,2,H,2.0,3.1,4.2,2017,5.0,5.0,3.0,4.0,6.0,3.0,17.0,13.0,4.0,2.0,,,,,
2017-09-16,Salernitana,Pescara,2,2,D,2.05,3.4,3.5,2017,10.0,10.0,7.0,5.0,3.0,3.0,22.0,15.0,3.0,3.0,,,,,
2017-09-16,Empoli,Ascoli,3,0,H,1.55,3.6,7.0,2017,14.0,8.0,5.0,3.0,7.0,5.0,13.0,15.0,2.0,3.0,,,,,
2017-09-16,Cremonese,Carpi,1,1,D,1.91,3.1,4.5,2017,8.0,8.0,2.0,4.0,3.0,7.0,11.0,17.0,2.0,1.0,,,,,
2017-09-16,Brescia,Pro Vercelli,0,0,D,1.95,3.0,4.5,2017,15.0,10.0,6.0,4.0,7.0,4.0,9.0,17.0,1.0,3.0,,,,,
2017-09-16,Foggia,Palermo,1,1,D,2.8,3.2,2.5,2017,9.0,12.0,3.0,6.0,3.0,7.0,19.0,13.0,1.0,2.0,,,,,
2017-09-18,Avellino,Venezia,1,1,D,2.3,3.1,3.25,2017,11.0,9.0,5.0,4.0,11.0,4.0,11.0,6.0,1.0,0.0,,,,,
2017-09-19,Spezia,Novara,1,0,H,2.15,3.0,3.75,2017,5.0,9.0,2.0,6.0,7.0,4.0,20.0,13.0,4.0,4.0,,,,,
2017-09-19,Pro Vercelli,Salernitana,1,1,D,2.8,3.1,2.63,2017,12.0,11.0,4.0,4.0,7.0,6.0,16.0,12.0,2.0,3.0,,,,,
2017-09-19,Pescara,Virtus Entella,2,2,D,1.67,3.8,5.0,2017,14.0,5.0,7.0,2.0,9.0,0.0,22.0,13.0,3.0,2.0,,,,,
2017-09-19,Parma,Empoli,1,2,A,2.45,3.1,3.1,2017,5.0,12.0,4.0,8.0,9.0,3.0,12.0,12.0,0.0,2.0,,,,,
2017-09-19,Cittadella,Cesena,4,0,H,1.91,3.25,4.33,2017,22.0,11.0,11.0,7.0,6.0,2.0,21.0,9.0,2.0,2.0,,,,,
2017-09-19,Carpi,Foggia,1,3,A,1.95,3.3,4.0,2017,9.0,12.0,3.0,5.0,5.0,3.0,10.0,13.0,3.0,1.0,,,,,
2017-09-19,Bari,Cremonese,1,0,H,2.0,3.1,4.2,2017,10.0,6.0,4.0,3.0,5.0,4.0,17.0,21.0,3.0,2.0,,,,,
2017-09-19,Ascoli,Frosinone,0,1,A,4.2,3.3,1.91,2017,11.0,11.0,4.0,5.0,5.0,5.0,10.0,15.0,2.0,0.0,,,,,
2017-09-19,Palermo,Perugia,1,0,H,2.1,3.4,3.4,2017,8.0,12.0,4.0,2.0,4.0,2.0,19.0,11.0,5.0,2.0,,,,,
2017-09-23,Salernitana,Spezia,2,0,H,2.05,3.1,4.0,2017,9.0,11.0,4.0,0.0,3.0,7.0,15.0,14.0,2.0,3.0,,,,,
2017-09-23,Virtus Entella,Carpi,0,0,D,2.4,2.88,3.3,2017,6.0,9.0,2.0,2.0,10.0,5.0,13.0,20.0,1.0,1.0,,,,,
2017-09-23,Venezia,Parma,0,1,A,2.5,2.9,3.1,2017,10.0,3.0,5.0,2.0,7.0,2.0,6.0,9.0,3.0,2.0,,,,,
2017-09-23,Perugia,Frosinone,1,0,H,2.3,3.1,3.3,2017,5.0,12.0,2.0,8.0,3.0,7.0,17.0,15.0,3.0,2.0,,,,,
2017-09-23,Empoli,Cittadella,0,1,A,1.91,3.4,4.0,2017,9.0,4.0,5.0,1.0,10.0,4.0,15.0,22.0,2.0,4.0,,,,,
2017-09-23,Novara,Avellino,1,2,A,1.95,3.1,4.33,2017,8.0,7.0,4.0,3.0,6.0,2.0,21.0,24.0,3.0,4.0,,,,,
2017-09-23,Cremonese,Pescara,0,0,D,2.1,3.5,3.3,2017,4.0,8.0,0.0,4.0,7.0,5.0,16.0,16.0,2.0,2.0,,,,,
2017-09-23,Brescia,Foggia,2,2,D,2.7,3.1,2.7,2017,9.0,5.0,4.0,3.0,10.0,4.0,12.0,9.0,3.0,1.0,,,,,
2017-09-23,Bari,Ternana,3,0,H,1.67,3.4,6.0,2017,16.0,11.0,8.0,1.0,3.0,6.0,7.0,11.0,1.0,1.0,,,,,
2017-09-24,Cesena,Ascoli,0,2,A,1.75,3.25,5.25,2017,9.0,9.0,2.0,2.0,5.0,3.0,14.0,9.0,3.0,2.0,,,,,
2017-09-25,Palermo,Pro Vercelli,2,1,H,1.5,3.9,7.0,2017,8.0,12.0,6.0,6.0,4.0,4.0,12.0,13.0,3.0,3.0,,,,,
2017-09-29,Parma,Salernitana,2,2,D,2.0,3.1,4.2,2017,7.0,9.0,6.0,3.0,5.0,3.0,13.0,22.0,1.0,3.0,,,,,
2017-09-30,Ternana,Venezia,2,3,A,2.6,2.9,3.0,2017,9.0,5.0,4.0,3.0,3.0,6.0,13.0,13.0,0.0,0.0,,,,,
2017-09-30,Spezia,Bari,1,0,H,2.55,3.1,2.88,2017,2.0,2.0,1.0,0.0,8.0,4.0,13.0,14.0,4.0,4.0,,,,,
2017-09-30,Pro Vercelli,Cesena,5,2,H,2.2,3.0,3.6,2017,15.0,9.0,10.0,4.0,11.0,2.0,14.0,10.0,2.0,3.0,,,,,
2017-09-30,Cittadella,Virtus Entella,0,1,A,1.65,3.6,5.5,2017,12.0,5.0,3.0,3.0,11.0,5.0,17.0,20.0,2.0,1.0,,,,,
2017-09-30,Brescia,Perugia,2,1,H,3.0,3.0,2.5,2017,10.0,9.0,3.0,5.0,4.0,10.0,16.0,16.0,4.0,1.0,,,,,
2017-09-30,Avellino,Empoli,3,2,H,3.0,3.0,2.5,2017,12.0,11.0,8.0,5.0,4.0,1.0,11.0,27.0,1.0,2.0,,,,,
2017-09-30,Ascoli,Palermo,0,0,D,4.0,3.3,1.95,2017,3.0,8.0,1.0,2.0,2.0,4.0,9.0,17.0,1.0,2.0,,,,,
2017-09-30,Carpi,Pescara,0,1,A,2.1,3.3,3.5,2017,8.0,8.0,2.0,5.0,2.0,5.0,21.0,18.0,0.0,4.0,,,,,
2017-10-01,Foggia,Novara,2,2,D,1.85,3.6,4.0,2017,12.0,9.0,6.0,5.0,7.0,5.0,13.0,13.0,2.0,3.0,,,,,
2017-10-02,Frosinone,Cremonese,0,0,D,1.75,3.4,5.0,2017,17.0,9.0,7.0,2.0,4.0,1.0,19.0,18.0,4.0,1.0,,,,,
2017-10-03,Ternana,Brescia,1,1,D,2.1,3.1,3.75,2017,4.0,6.0,1.0,2.0,4.0,4.0,19.0,23.0,2.0,2.0,,,,,
2017-10-07,Cesena,Spezia,1,0,H,2.38,3.0,3.2,2017,4.0,7.0,3.0,3.0,4.0,6.0,16.0,18.0,2.0,2.0,,,,,
2017-10-07,Salernitana,Ascoli,0,0,D,1.62,3.75,5.5,2017,10.0,11.0,5.0,3.0,8.0,4.0,15.0,10.0,4.0,2.0,,,,,
2017-10-08,Venezia,Carpi,2,0,H,2.1,3.25,3.5,2017,7.0,13.0,5.0,3.0,6.0,8.0,11.0,18.0,2.0,3.0,,,,,
2017-10-08,Virtus Entella,Brescia,3,0,H,2.0,3.25,3.9,2017,16.0,11.0,7.0,3.0,7.0,7.0,15.0,16.0,2.0,3.0,,,,,
2017-10-08,Perugia,Pro Vercelli,1,5,A,1.57,3.6,6.5,2017,6.0,12.0,2.0,7.0,11.0,8.0,12.0,16.0,1.0,2.0,,,,,
2017-10-08,Palermo,Parma,1,1,D,2.5,3.1,2.9,2017,8.0,9.0,3.0,4.0,0.0,6.0,15.0,23.0,3.0,3.0,,,,,
2017-10-08,Pescara,Cittadella,1,2,A,1.95,3.6,3.6,2017,7.0,11.0,2.0,5.0,6.0,8.0,17.0,16.0,1.0,1.0,,,,,
2017-10-08,Empoli,Foggia,3,1,H,1.75,3.4,5.0,2017,10.0,8.0,7.0,3.0,5.0,5.0,12.0,16.0,0.0,1.0,,,,,
2017-10-08,Novara,Frosinone,2,1,H,3.1,3.1,2.38,2017,10.0,6.0,4.0,2.0,2.0,6.0,16.0,18.0,2.0,1.0,,,,,
2017-10-08,Cremonese,Ternana,3,3,D,1.7,3.75,4.75,2017,16.0,15.0,6.0,5.0,4.0,8.0,10.0,10.0,1.0,4.0,,,,,
2017-10-08,Bari,Avellino,2,1,H,1.73,3.4,5.25,2017,9.0,6.0,4.0,3.0,6.0,3.0,21.0,14.0,1.0,2.0,,,,,
2017-10-13,Foggia,Perugia,2,1,H,2.2,3.3,3.25,2017,9.0,13.0,6.0,4.0,4.0,5.0,17.0,17.0,6.0,2.0,,,,,
2017-10-14,Ascoli,Venezia,3,3,D,2.63,2.88,3.0,2017,11.0,13.0,7.0,8.0,4.0,6.0,13.0,10.0,2.0,2.0,,,,,
2017-10-14,Brescia,Novara,0,1,A,2.3,3.0,3.4,2017,8.0,6.0,4.0,3.0,2.0,3.0,19.0,15.0,3.0,3.0,,,,,
2017-10-14,Carpi,Cesena,2,1,H,1.95,3.1,4.33,2017,9.0,12.0,4.0,3.0,2.0,12.0,18.0,11.0,3.0,3.0,,,,,
2017-10-14,Cittadella,Cremonese,1,2,A,2.2,3.25,3.3,2017,19.0,3.0,6.0,2.0,13.0,6.0,18.0,17.0,1.0,8.0,,,,,
2017-10-14,Frosinone,Palermo,0,0,D,2.0,3.2,4.0,2017,5.0,9.0,2.0,6.0,6.0,10.0,21.0,22.0,3.0,2.0,,,,,
2017-10-14,Parma,Pescara,0,1,A,2.0,3.4,3.75,2017,8.0,10.0,3.0,8.0,4.0,5.0,8.0,22.0,2.0,3.0,,,,,
2017-10-14,Pro Vercelli,Bari,2,2,D,3.0,2.88,2.63,2017,7.0,15.0,5.0,9.0,3.0,5.0,16.0,11.0,2.0,4.0,,,,,
2017-10-14,Ternana,Spezia,4,2,H,2.6,3.0,2.9,2017,11.0,5.0,10.0,3.0,1.0,4.0,16.0,13.0,1.0,2.0,,,,,
2017-10-15,Avellino,Salernitana,2,3,A,2.25,3.0,3.5,2017,12.0,10.0,8.0,7.0,5.0,7.0,15.0,20.0,1.0,2.0,,,,,
2017-10-16,Virtus Entella,Empoli,2,3,A,3.3,3.1,2.3,2017,11.0,12.0,8.0,7.0,10.0,2.0,16.0,17.0,2.0,2.0,,,,,
2017-10-20,Bari,Cittadella,4,2,H,2.04,3.29,3.6,2017,10.0,7.0,7.0,2.0,6.0,7.0,11.0,16.0,2.0,1.0,,,,,
2017-10-20,Cremonese,Brescia,2,0,H,2.04,3.25,3.7,2017,9.0,10.0,5.0,6.0,10.0,9.0,24.0,10.0,2.0,4.0,,,,,
2017-10-21,Cesena,Foggia,3,3,D,2.5,3.1,2.89,2017,15.0,13.0,9.0,5.0,6.0,3.0,16.0,22.0,1.0,1.0,,,,,
2017-10-21,Palermo,Novara,0,2,A,1.75,3.29,5.25,2017,15.0,4.0,6.0,3.0,9.0,1.0,14.0,16.0,2.0,2.0,,,,,
2017-10-21,Parma,Virtus Entella,3,1,H,1.66,3.39,5.75,2017,13.0,7.0,7.0,5.0,5.0,2.0,18.0,23.0,2.0,3.0,,,,,
2017-10-21,Pescara,Avellino,2,1,H,1.75,3.75,4.33,2017,10.0,10.0,6.0,4.0,8.0,4.0,17.0,14.0,1.0,3.0,,,,,
2017-10-21,Pro Vercelli,Carpi,0,0,D,2.39,3.0,3.2,2017,12.0,4.0,5.0,1.0,8.0,2.0,7.0,23.0,2.0,1.0,,,,,
2017-10-21,Salernitana,Frosinone,1,1,D,2.87,3.1,2.54,2017,6.0,10.0,3.0,3.0,2.0,3.0,23.0,18.0,2.0,2.0,,,,,
2017-10-21,Spezia,Perugia,4,2,H,2.25,3.0,3.5,2017,7.0,14.0,4.0,6.0,4.0,5.0,18.0,15.0,0.0,1.0,,,,,
2017-10-21,Ternana,Ascoli,1,1,D,2.04,3.1,4.0,2017,9.0,5.0,2.0,3.0,4.0,3.0,19.0,10.0,0.0,0.0,,,,,
2017-10-21,Venezia,Empoli,1,0,H,3.25,3.0,2.37,2017,5.0,9.0,2.0,3.0,3.0,3.0,10.0,17.0,2.0,2.0,,,,,
2017-10-23,Brescia,Bari,2,1,H,2.7,3.1,2.7,2017,10.0,8.0,6.0,7.0,7.0,2.0,14.0,19.0,3.0,2.0,,,,,
2017-10-24,Novara,Salernitana,2,3,A,2.04,3.1,4.0,2017,13.0,11.0,6.0,6.0,3.0,4.0,15.0,13.0,0.0,2.0,,,,,
2017-10-24,Frosinone,Ternana,4,2,H,1.5,3.75,7.5,2017,12.0,6.0,5.0,4.0,5.0,2.0,11.0,14.0,2.0,1.0,,,,,
2017-10-24,Virtus Entella,Cremonese,1,1,D,2.25,3.0,3.5,2017,8.0,14.0,4.0,8.0,4.0,4.0,21.0,22.0,2.0,3.0,,,,,
2017-10-24,Perugia,Cesena,0,3,A,1.7,3.39,5.5,2017,11.0,4.0,3.0,3.0,8.0,1.0,15.0,18.0,4.0,1.0,,,,,
2017-10-24,Foggia,Parma,0,3,A,2.2,3.29,3.29,2017,10.0,14.0,5.0,9.0,3.0,6.0,15.0,6.0,1.0,1.0,,,,,
2017-10-24,Avellino,Pro Vercelli,1,0,H,2.0,3.2,4.0,2017,13.0,5.0,7.0,1.0,6.0,4.0,16.0,22.0,4.0,5.0,,,,,
2017-10-24,Cittadella,Venezia,2,1,H,1.95,3.29,4.0,2017,8.0,8.0,3.0,3.0,5.0,5.0,22.0,22.0,3.0,3.0,,,,,
2017-10-24,Carpi,Palermo,1,3,A,3.0,3.0,2.5,2017,9.0,7.0,5.0,3.0,2.0,3.0,12.0,10.0,2.0,0.0,,,,,
2017-10-24,Empoli,Pescara,3,1,H,1.75,3.75,4.33,2017,11.0,7.0,9.0,4.0,4.0,10.0,12.0,12.0,1.0,0.0,,,,,
2017-10-24,Ascoli,Spezia,3,1,H,2.62,3.0,2.87,2017,12.0,5.0,7.0,2.0,3.0,4.0,15.0,19.0,3.0,2.0,,,,,
2017-10-28,Bari,Ascoli,3,0,H,1.61,3.5,6.25,2017,11.0,6.0,6.0,2.0,1.0,5.0,16.0,22.0,3.0,2.0,,,,,
2017-10-28,Cesena,Novara,2,2,D,2.14,3.0,3.79,2017,15.0,9.0,8.0,2.0,4.0,5.0,19.0,11.0,2.0,2.0,,,,,
2017-10-28,Cremonese,Perugia,3,3,D,2.0,3.2,4.0,2017,11.0,12.0,3.0,4.0,6.0,5.0,14.0,26.0,3.0,4.0,,,,,
2017-10-28,Palermo,Virtus Entella,2,0,H,1.57,3.6,6.5,2017,11.0,9.0,6.0,4.0,2.0,4.0,23.0,21.0,3.0,4.0,,,,,
2017-10-28,Pescara,Brescia,0,3,A,1.6,3.75,5.75,2017,9.0,9.0,3.0,5.0,8.0,2.0,14.0,13.0,2.0,1.0,,,,,
2017-10-28,Salernitana,Empoli,2,1,H,3.39,3.1,2.25,2017,5.0,10.0,2.0,4.0,5.0,6.0,22.0,17.0,2.0,1.0,,,,,
2017-10-28,Spezia,Cittadella,0,0,D,2.14,3.1,3.6,2017,8.0,10.0,2.0,5.0,8.0,6.0,12.0,18.0,0.0,0.0,,,,,
2017-10-28,Venezia,Frosinone,1,1,D,3.2,2.89,2.45,2017,6.0,7.0,2.0,3.0,5.0,4.0,24.0,19.0,2.0,2.0,,,,,
2017-10-29,Pro Vercelli,Foggia,1,4,A,2.29,3.1,3.29,2017,8.0,18.0,3.0,10.0,2.0,9.0,8.0,13.0,1.0,3.0,,,,,
2017-10-29,Parma,Avellino,2,0,H,1.72,3.5,5.0,2017,8.0,4.0,4.0,1.0,1.0,8.0,16.0,18.0,2.0,4.0,,,,,
2017-10-30,Ternana,Carpi,0,0,D,2.39,3.1,3.1,2017,9.0,2.0,1.0,2.0,8.0,4.0,17.0,18.0,1.0,1.0,,,,,
2017-11-03,Pescara,Palermo,2,2,D,2.2,3.5,3.1,2017,7.0,10.0,3.0,5.0,7.0,5.0,20.0,14.0,3.0,0.0,,,,,
2017-11-04,Brescia,Venezia,1,2,A,2.35,3.0,3.29,2017,7.0,11.0,3.0,4.0,9.0,7.0,10.0,9.0,1.0,1.0,,,,,
2017-11-04,Carpi,Ascoli,4,2,H,1.8,3.39,4.75,2017,12.0,13.0,6.0,5.0,1.0,5.0,25.0,17.0,2.0,2.0,,,,,
2017-11-04,Cittadella,Ternana,1,1,D,1.6,3.6,6.0,2017,8.0,8.0,3.0,3.0,7.0,3.0,18.0,14.0,2.0,2.0,,,,,
2017-11-04,Foggia,Cremonese,2,3,A,2.1,3.2,3.6,2017,11.0,5.0,5.0,4.0,11.0,3.0,8.0,10.0,1.0,1.0,,,,,
2017-11-04,Frosinone,Parma,2,1,H,1.72,3.6,4.75,2017,14.0,8.0,6.0,4.0,7.0,6.0,9.0,19.0,2.0,2.0,,,,,
2017-11-04,Novara,Pro Vercelli,0,1,A,1.85,3.29,4.5,2017,6.0,7.0,2.0,4.0,9.0,1.0,15.0,14.0,0.0,1.0,,,,,
2017-11-04,Salernitana,Bari,2,2,D,2.54,3.1,2.87,2017,9.0,12.0,5.0,6.0,4.0,5.0,18.0,17.0,2.0,1.0,,,,,
2017-11-04,Virtus Entella,Cesena,2,2,D,2.2,3.1,3.5,2017,10.0,8.0,4.0,5.0,6.0,2.0,12.0,18.0,0.0,0.0,,,,,
2017-11-05,Empoli,Spezia,1,1,D,1.55,3.6,7.0,2017,17.0,7.0,5.0,2.0,8.0,8.0,7.0,10.0,2.0,2.0,,,,,
2017-11-06,Perugia,Avellino,1,1,D,1.9,3.39,4.0,2017,11.0,11.0,7.0,7.0,4.0,6.0,19.0,15.0,3.0,3.0,,,,,
2017-11-11,Avellino,Virtus Entella,0,0,D,2.0,3.2,4.0,2017,6.0,6.0,1.0,1.0,8.0,5.0,12.0,18.0,1.0,3.0,,,,,
2017-11-11,Pro Vercelli,Empoli,2,1,H,3.6,3.1,2.14,2017,9.0,12.0,5.0,6.0,3.0,1.0,14.0,12.0,3.0,2.0,,,,,
2017-11-11,Spezia,Frosinone,1,1,D,2.79,3.0,2.7,2017,11.0,12.0,5.0,3.0,2.0,4.0,14.0,13.0,4.0,2.0,,,,,
2017-11-12,Ascoli,Foggia,0,2,A,2.5,3.2,2.87,2017,9.0,8.0,3.0,3.0,6.0,9.0,8.0,20.0,1.0,1.0,,,,,
2017-11-12,Bari,Pescara,1,0,H,1.83,3.5,4.33,2017,11.0,6.0,6.0,2.0,5.0,4.0,13.0,19.0,1.0,4.0,,,,,
2017-11-12,Carpi,Brescia,1,1,D,2.0,3.1,4.2,2017,5.0,6.0,1.0,2.0,2.0,4.0,19.0,21.0,1.0,2.0,,,,,
2017-11-12,Cesena,Salernitana,3,3,D,2.2,3.0,3.6,2017,10.0,15.0,4.0,8.0,4.0,4.0,13.0,12.0,4.0,3.0,,,,,
2017-11-12,Cittadella,Parma,1,2,A,2.0,3.39,3.75,2017,9.0,12.0,3.0,6.0,2.0,4.0,15.0,10.0,2.0,0.0,,,,,
2017-11-12,Cremonese,Palermo,1,2,A,2.37,3.2,3.0,2017,11.0,6.0,3.0,4.0,11.0,2.0,23.0,12.0,3.0,0.0,,,,,
2017-11-12,Ternana,Novara,1,1,D,2.29,3.1,3.2,2017,9.0,4.0,4.0,1.0,16.0,2.0,11.0,19.0,1.0,2.0,,,,,
2017-11-12,Venezia,Perugia,1,0,H,2.29,2.89,3.5,2017,7.0,3.0,2.0,1.0,7.0,2.0,16.0,27.0,2.0,4.0,,,,,
2017-11-17,Frosinone,Avellino,1,1,D,1.53,3.75,7.0,2017,15.0,10.0,6.0,4.0,12.0,3.0,21.0,15.0,1.0,3.0,,,,,
2017-11-18,Virtus Entella,Venezia,0,0,D,2.5,3.0,3.0,2017,16.0,8.0,7.0,2.0,8.0,3.0,13.0,11.0,0.0,1.0,,,,,
2017-11-18,Pescara,Pro Vercelli,3,1,H,1.72,3.6,5.0,2017,16.0,10.0,9.0,6.0,2.0,2.0,18.0,12.0,1.0,0.0,,,,,
2017-11-18,Perugia,Carpi,5,0,H,1.8,3.25,5.0,2017,10.0,3.0,6.0,0.0,3.0,2.0,13.0,19.0,0.0,2.0,,,,,
2017-11-18,Parma,Ascoli,4,0,H,1.61,3.6,6.0,2017,11.0,7.0,8.0,3.0,2.0,2.0,16.0,11.0,2.0,2.0,,,,,
2017-11-18,Brescia,Spezia,1,1,D,2.25,3.0,3.5,2017,5.0,9.0,1.0,6.0,5.0,3.0,12.0,12.0,3.0,3.0,,,,,
2017-11-18,Foggia,Ternana,1,1,D,1.64,3.75,5.25,2017,12.0,10.0,1.0,5.0,8.0,5.0,13.0,14.0,1.0,2.0,,,,,
2017-11-18,Empoli,Cesena,5,3,H,1.53,4.0,6.5,2017,12.0,12.0,8.0,6.0,3.0,10.0,13.0,16.0,2.0,2.0,,,,,
2017-11-18,Novara,Bari,1,2,A,2.75,3.0,2.75,2017,14.0,9.0,4.0,3.0,10.0,2.0,10.0,14.0,3.0,3.0,,,,,
2017-11-19,Salernitana,Cremonese,1,1,D,2.25,3.0,3.5,2017,10.0,5.0,5.0,3.0,4.0,5.0,17.0,15.0,2.0,3.0,,,,,
2017-11-20,Palermo,Cittadella,0,3,A,1.83,3.39,4.5,2017,7.0,19.0,3.0,9.0,4.0,12.0,10.0,18.0,1.0,3.0,,,,,
2017-11-24,Empoli,Frosinone,3,3,D,2.1,3.2,3.6,2017,12.0,11.0,9.0,6.0,8.0,3.0,16.0,23.0,2.0,1.0,,,,,
2017-11-25,Venezia,Novara,1,3,A,1.85,3.2,4.75,2017,11.0,6.0,5.0,5.0,9.0,4.0,7.0,19.0,3.0,3.0,,,,,
2017-11-25,Spezia,Pescara,4,0,H,2.2,3.5,3.1,2017,12.0,1.0,6.0,1.0,5.0,9.0,13.0,14.0,2.0,0.0,,,,,
2017-11-25,Cittadella,Salernitana,2,1,H,1.85,3.5,4.2,2017,11.0,5.0,3.0,2.0,7.0,3.0,18.0,16.0,4.0,3.0,,,,,
2017-11-25,Pro Vercelli,Virtus Entella,1,1,D,2.2,3.0,3.6,2017,9.0,5.0,1.0,3.0,5.0,3.0,15.0,15.0,4.0,4.0,,,,,
2017-11-25,Avellino,Palermo,1,3,A,2.75,3.25,2.54,2017,8.0,9.0,3.0,4.0,8.0,5.0,14.0,17.0,2.0,0.0,,,,,
2017-11-25,Ascoli,Cremonese,0,0,D,3.75,3.2,2.04,2017,6.0,7.0,3.0,6.0,3.0,6.0,23.0,16.0,4.0,3.0,,,,,
2017-11-25,Carpi,Parma,2,1,H,2.7,3.0,2.75,2017,9.0,9.0,6.0,3.0,1.0,6.0,21.0,16.0,1.0,1.0,,,,,
2017-11-26,Bari,Foggia,1,0,H,1.75,3.75,4.33,2017,10.0,8.0,4.0,3.0,4.0,5.0,18.0,19.0,2.0,5.0,,,,,
2017-11-26,Ternana,Perugia,1,1,D,2.7,3.2,2.6,2017,4.0,7.0,3.0,2.0,7.0,2.0,16.0,20.0,4.0,2.0,,,,,
2017-11-27,Cesena,Brescia,1,0,H,2.04,3.29,3.6,2017,6.0,6.0,3.0,3.0,4.0,4.0,13.0,16.0,0.0,1.0,,,,,
2017-12-02,Parma,Pro Vercelli,3,0,H,1.53,3.79,6.5,2017,16.0,5.0,6.0,1.0,3.0,4.0,12.0,10.0,1.0,4.0,,,,,
2017-12-02,Palermo,Venezia,0,0,D,1.85,3.29,4.5,2017,15.0,5.0,6.0,1.0,11.0,3.0,15.0,11.0,3.0,3.0,,,,,
2017-12-02,Novara,Empoli,1,1,D,2.89,3.0,2.54,2017,6.0,8.0,5.0,2.0,5.0,3.0,7.0,20.0,2.0,2.0,,,,,
2017-12-02,Pescara,Ternana,3,3,D,1.66,4.0,4.75,2017,12.0,6.0,9.0,3.0,7.0,6.0,12.0,16.0,2.0,5.0,,,,,
2017-12-02,Foggia,Cittadella,1,3,A,2.04,3.29,3.6,2017,13.0,6.0,4.0,5.0,8.0,6.0,10.0,17.0,1.0,2.0,,,,,
2017-12-02,Cremonese,Spezia,1,0,H,1.9,3.29,4.2,2017,11.0,4.0,5.0,1.0,13.0,7.0,10.0,13.0,1.0,2.0,,,,,
2017-12-02,Brescia,Salernitana,2,0,H,2.2,3.1,3.5,2017,9.0,3.0,5.0,1.0,4.0,5.0,16.0,20.0,2.0,1.0,,,,,
