Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,Season,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,B365>2.5,B365<2.5,AHh,B365AHH,B365AHA
2017-12-10,Portimonense,Chaves,0.0,1.0,A,2.04,3.39,3.5,2017,14.0,3.0,7.0,1.0,8.0,7.0,18.0,18.0,3.0,3.0,,,,,
2017-12-11,Guimaraes,Feirense,1.0,0.0,H,1.61,3.6,6.0,2017,9.0,2.0,3.0,0.0,8.0,2.0,22.0,24.0,3.0,4.0,,,,,
2017-12-11,Maritimo,Sp Braga,1.0,0.0,H,3.29,3.25,2.2,2017,5.0,7.0,2.0,2.0,2.0,4.0,31.0,22.0,2.0,3.0,,,,,
2017-12-15,Pacos Ferreira,Boavista,1.0,2.0,A,2.5,3.0,3.0,2017,11.0,5.0,6.0,4.0,4.0,4.0,23.0,9.0,3.0,1.0,,,,,
2017-12-16,Estoril,Aves,3.0,2.0,H,2.25,3.1,3.39,2017,17.0,6.0,11.0,4.0,5.0,3.0,17.0,14.0,3.0,1.0,,,,,
2017-12-16,Sp Braga,Belenenses,4.0,0.0,H,1.39,4.33,8.5,2017,12.0,3.0,6.0,2.0,1.0,3.0,18.0,17.0,0.0,0.0,,,,,
2017-12-17,Tondela,Benfica,1.0,5.0,A,9.5,4.33,1.36,2017,2.0,8.0,1.0,7.0,2.0,6.0,7.0,10.0,2.0,2.0,,,,,
2017-12-17,Sp Lisbon,Portimonense,2.0,0.0,H,1.19,6.5,13.0,2017,11.0,6.0,6.0,1.0,3.0,2.0,10.0,11.0,1.0,3.0,,,,,
2017-12-17,Feirense,Setubal,1.0,0.0,H,2.25,3.0,3.5,2017,3.0,4.0,1.0,2.0,4.0,2.0,29.0,18.0,4.0,2.0,,,,,
2017-12-17,Chaves,Rio Ave,1.0,1.0,D,2.75,3.0,2.75,2017,10.0,9.0,7.0,5.0,9.0,4.0,25.0,18.0,3.0,4.0,,,,,
2017-12-18,Moreirense,Guimaraes,2.0,1.0,H,3.0,3.0,2.5,2017,8.0,10.0,5.0,4.0,5.0,8.0,20.0,16.0,3.0,3.0,,,,,
2017-12-18,Porto,Maritimo,3.0,1.0,H,1.12,8.0,19.0,2017,15.0,4.0,5.0,2.0,9.0,1.0,13.0,11.0,1.0,3.0,,,,,
2017-12-23,Guimaraes,Tondela,0.0,1.0,A,1.55,3.75,6.5,2017,14.0,8.0,6.0,3.0,9.0,4.0,13.0,24.0,3.0,2.0,,,,,
2018-01-03,Rio Ave,Pacos Ferreira,4.0,2.0,H,1.8,3.39,4.75,2017,15.0,8.0,8.0,5.0,5.0,3.0,12.0,21.0,0.0,1.0,,,,,
2018-01-03,Feirense,Porto,1.0,2.0,A,17.0,5.75,1.19,2017,2.0,10.0,2.0,5.0,2.0,10.0,19.0,18.0,4.0,5.0,,,,,
2018-01-03,Maritimo,Chaves,1.0,2.0,A,2.0,3.2,4.0,2017,13.0,10.0,7.0,5.0,6.0,3.0,14.0,14.0,4.0,2.0,,,,,
2018-01-03,Benfica,Sp Lisbon,1.0,1.0,D,2.1,3.2,3.6,2017,14.0,5.0,3.0,3.0,10.0,5.0,14.0,16.0,1.0,3.0,,,,,
2018-01-03,Aves,Moreirense,1.0,2.0,A,2.04,3.2,3.75,2017,17.0,8.0,7.0,3.0,6.0,5.0,20.0,16.0,3.0,3.0,,,,,
2018-01-03,Boavista,Sp Braga,1.0,3.0,A,3.75,3.1,2.1,2017,6.0,5.0,5.0,4.0,6.0,2.0,19.0,15.0,5.0,6.0,,,,,
2018-01-04,Portimonense,Belenenses,0.0,0.0,D,2.2,3.2,3.39,2017,12.0,7.0,3.0,3.0,3.0,3.0,16.0,14.0,1.0,1.0,,,,,
2018-01-04,Setubal,Estoril,2.0,2.0,D,2.29,3.1,3.29,2017,5.0,8.0,3.0,3.0,8.0,4.0,25.0,20.0,2.0,2.0,,,,,
2018-01-06,Sp Braga,Rio Ave,2.0,1.0,H,1.8,3.5,4.5,2017,12.0,12.0,4.0,5.0,5.0,5.0,22.0,16.0,4.0,2.0,,,,,
2018-01-07,Porto,Guimaraes,4.0,2.0,H,1.14,8.0,15.0,2017,14.0,4.0,8.0,2.0,5.0,3.0,13.0,16.0,0.0,3.0,,,,,
2018-01-07,Chaves,Aves,1.0,1.0,D,2.0,3.2,4.0,2017,9.0,8.0,5.0,5.0,9.0,0.0,14.0,17.0,1.0,3.0,,,,,
2018-01-07,Moreirense,Benfica,0.0,2.0,A,11.0,5.75,1.25,2017,5.0,13.0,2.0,11.0,2.0,10.0,17.0,7.0,1.0,0.0,,,,,
2018-01-07,Sp Lisbon,Maritimo,5.0,0.0,H,1.19,6.5,13.0,2017,13.0,6.0,6.0,2.0,7.0,5.0,13.0,15.0,0.0,1.0,,,,,
2018-01-08,Estoril,Feirense,0.0,2.0,A,2.0,3.25,3.89,2017,6.0,2.0,1.0,2.0,5.0,4.0,19.0,24.0,2.0,4.0,,,,,
2018-01-08,Pacos Ferreira,Portimonense,1.0,1.0,D,2.5,3.1,2.89,2017,11.0,7.0,5.0,5.0,10.0,3.0,16.0,13.0,2.0,5.0,,,,,
2018-01-09,Tondela,Setubal,1.0,1.0,D,2.14,3.1,3.6,2017,11.0,5.0,2.0,2.0,4.0,7.0,17.0,16.0,1.0,2.0,,,,,
2018-01-09,Belenenses,Boavista,1.0,1.0,D,2.29,3.0,3.29,2017,7.0,6.0,4.0,4.0,5.0,4.0,16.0,13.0,1.0,3.0,,,,,
2018-01-12,Chaves,Guimaraes,4.0,3.0,H,2.39,3.25,2.89,2017,19.0,10.0,8.0,7.0,5.0,2.0,9.0,11.0,1.0,3.0,,,,,
2018-01-13,Pacos Ferreira,Maritimo,0.0,0.0,D,2.29,3.1,3.2,2017,9.0,3.0,1.0,2.0,8.0,1.0,13.0,9.0,1.0,2.0,,,,,
2018-01-13,Sp Braga,Benfica,1.0,3.0,A,3.79,3.2,2.04,2017,9.0,10.0,5.0,7.0,4.0,2.0,14.0,13.0,2.0,3.0,,,,,
2018-01-14,Belenenses,Rio Ave,1.0,2.0,A,2.89,3.0,2.6,2017,8.0,6.0,6.0,4.0,3.0,5.0,22.0,15.0,6.0,4.0,,,,,
2018-01-14,Boavista,Portimonense,2.0,0.0,H,2.39,3.1,3.1,2017,11.0,10.0,6.0,5.0,4.0,6.0,21.0,14.0,4.0,2.0,,,,,
2018-01-14,Sp Lisbon,Aves,3.0,0.0,H,1.14,8.0,19.0,2017,11.0,6.0,5.0,3.0,4.0,7.0,14.0,15.0,0.0,0.0,,,,,
2018-01-14,Tondela,Feirense,3.0,1.0,H,2.1,3.1,3.75,2017,11.0,8.0,6.0,4.0,4.0,9.0,19.0,13.0,5.0,4.0,,,,,
2018-01-15,Moreirense,Setubal,2.0,2.0,D,2.25,3.0,3.5,2017,9.0,5.0,6.0,3.0,7.0,2.0,24.0,27.0,2.0,6.0,,,,,
2018-01-19,Setubal,Sp Lisbon,1.0,1.0,D,8.5,4.75,1.36,2017,3.0,10.0,1.0,2.0,0.0,8.0,16.0,17.0,4.0,3.0,,,,,
2018-01-19,Porto,Tondela,1.0,0.0,H,1.11,9.0,19.0,2017,17.0,2.0,10.0,0.0,12.0,7.0,13.0,14.0,0.0,1.0,,,,,
2018-01-20,Benfica,Chaves,3.0,0.0,H,1.19,6.5,13.0,2017,11.0,6.0,8.0,1.0,8.0,2.0,14.0,10.0,0.0,0.0,,,,,
2018-01-20,Maritimo,Belenenses,0.0,0.0,D,2.29,3.0,3.39,2017,3.0,10.0,1.0,3.0,2.0,4.0,23.0,20.0,1.0,5.0,,,,,
2018-01-20,Portimonense,Sp Braga,1.0,2.0,A,3.75,3.39,2.0,2017,11.0,4.0,4.0,2.0,6.0,2.0,22.0,18.0,1.0,4.0,,,,,
2018-01-21,Aves,Pacos Ferreira,0.0,2.0,A,2.1,3.1,3.7,2017,10.0,8.0,4.0,5.0,12.0,7.0,17.0,26.0,3.0,5.0,,,,,
2018-01-21,Feirense,Moreirense,1.0,0.0,H,2.45,3.0,3.1,2017,1.0,9.0,1.0,4.0,2.0,6.0,16.0,19.0,3.0,4.0,,,,,
2018-01-21,Guimaraes,Estoril,3.0,1.0,H,1.75,3.5,4.75,2017,13.0,13.0,7.0,5.0,10.0,3.0,21.0,14.0,4.0,2.0,,,,,
2018-01-21,Rio Ave,Boavista,2.0,0.0,H,1.9,3.29,4.2,2017,12.0,7.0,9.0,3.0,3.0,7.0,14.0,16.0,2.0,3.0,,,,,
2018-01-29,Portimonense,Rio Ave,4.0,1.0,H,2.37,3.1,3.1,2017,10.0,5.0,7.0,1.0,1.0,3.0,25.0,10.0,3.0,4.0,,,,,
2018-01-29,Belenenses,Benfica,1.0,1.0,D,9.0,4.5,1.36,2017,5.0,6.0,2.0,2.0,7.0,6.0,15.0,12.0,3.0,1.0,,,,,
2018-01-29,Pacos Ferreira,Feirense,2.0,1.0,H,1.95,3.1,4.33,2017,8.0,6.0,3.0,5.0,6.0,6.0,18.0,20.0,0.0,2.0,,,,,
2018-01-30,Estoril,Tondela,3.0,0.0,H,2.04,3.0,4.09,2017,10.0,6.0,4.0,2.0,1.0,4.0,18.0,18.0,0.0,0.0,,,,,
2018-01-30,Moreirense,Porto,0.0,0.0,D,15.0,5.5,1.22,2017,1.0,12.0,0.0,2.0,2.0,4.0,20.0,11.0,4.0,1.0,,,,,
2018-01-30,Sp Braga,Aves,2.0,0.0,H,1.44,4.2,7.5,2017,15.0,6.0,8.0,2.0,4.0,6.0,21.0,18.0,0.0,1.0,,,,,
2018-01-31,Boavista,Maritimo,2.0,1.0,H,2.14,3.0,3.79,2017,12.0,6.0,8.0,2.0,2.0,3.0,13.0,21.0,1.0,2.0,,,,,
2018-01-31,Chaves,Setubal,2.0,2.0,D,2.0,3.2,4.0,2017,7.0,8.0,5.0,5.0,4.0,8.0,14.0,22.0,1.0,2.0,,,,,
2018-01-31,Sp Lisbon,Guimaraes,1.0,0.0,H,1.28,5.5,9.5,2017,12.0,7.0,5.0,4.0,9.0,3.0,7.0,17.0,0.0,2.0,,,,,
2018-02-03,Porto,Sp Braga,3.0,1.0,H,1.3,5.0,11.0,2017,11.0,7.0,6.0,3.0,7.0,3.0,23.0,13.0,1.0,2.0,,,,,
2018-02-03,Benfica,Rio Ave,5.0,1.0,H,1.25,5.5,12.0,2017,13.0,2.0,8.0,1.0,10.0,3.0,13.0,12.0,1.0,2.0,,,,,
2018-02-04,Estoril,Sp Lisbon,2.0,0.0,H,7.5,4.2,1.44,2017,13.0,11.0,6.0,7.0,10.0,16.0,18.0,11.0,0.0,3.0,,,,,
2018-02-04,Feirense,Chaves,1.0,2.0,A,2.7,3.0,2.75,2017,6.0,8.0,1.0,5.0,8.0,5.0,22.0,11.0,2.0,0.0,,,,,
2018-02-04,Guimaraes,Pacos Ferreira,3.0,2.0,H,1.66,3.6,5.25,2017,8.0,5.0,4.0,1.0,6.0,4.0,14.0,16.0,2.0,2.0,,,,,
2018-02-04,Tondela,Moreirense,1.0,2.0,A,2.2,3.1,3.5,2017,12.0,7.0,6.0,5.0,7.0,4.0,13.0,17.0,1.0,1.0,,,,,
2018-02-05,Maritimo,Portimonense,0.0,3.0,A,2.7,3.0,2.79,2017,9.0,8.0,2.0,3.0,7.0,1.0,18.0,18.0,4.0,1.0,,,,,
2018-02-05,Setubal,Belenenses,3.0,0.0,H,2.29,3.1,3.29,2017,11.0,4.0,4.0,2.0,3.0,7.0,18.0,12.0,0.0,3.0,,,,,
2018-02-06,Aves,Boavista,3.0,0.0,H,2.25,3.0,3.5,2017,14.0,3.0,7.0,1.0,5.0,5.0,21.0,13.0,4.0,5.0,,,,,
2018-02-09,Pacos Ferreira,Tondela,0.0,2.0,A,2.14,3.0,3.75,2017,7.0,6.0,2.0,3.0,2.0,7.0,15.0,16.0,4.0,2.0,,,,,
2018-02-10,Sp Braga,Setubal,3.0,1.0,H,1.39,4.0,10.0,2017,10.0,3.0,6.0,3.0,7.0,2.0,19.0,16.0,2.0,4.0,,,,,
2018-02-10,Portimonense,Benfica,1.0,3.0,A,6.5,4.09,1.5,2017,6.0,11.0,2.0,7.0,5.0,4.0,16.0,19.0,3.0,2.0,,,,,
2018-02-10,Rio Ave,Maritimo,3.0,0.0,H,1.72,3.39,5.25,2017,7.0,4.0,5.0,2.0,4.0,2.0,10.0,18.0,1.0,6.0,,,,,
2018-02-11,Belenenses,Aves,2.0,5.0,A,2.25,3.0,3.5,2017,9.0,6.0,3.0,4.0,4.0,5.0,7.0,16.0,0.0,3.0,,,,,
2018-02-11,Boavista,Guimaraes,1.0,0.0,H,2.62,2.89,3.0,2017,11.0,5.0,4.0,2.0,4.0,4.0,14.0,19.0,2.0,3.0,,,,,
2018-02-11,Chaves,Porto,0.0,4.0,A,7.5,4.75,1.36,2017,5.0,12.0,2.0,6.0,1.0,3.0,7.0,20.0,2.0,4.0,,,,,
2018-02-11,Sp Lisbon,Feirense,2.0,0.0,H,1.16,6.5,17.0,2017,17.0,5.0,10.0,1.0,15.0,5.0,11.0,22.0,4.0,7.0,,,,,
2018-02-12,Moreirense,Estoril,1.0,2.0,A,2.39,3.1,3.1,2017,7.0,7.0,2.0,4.0,1.0,3.0,20.0,4.0,3.0,2.0,,,,,
2018-02-16,Feirense,Portimonense,1.0,3.0,A,3.1,3.1,2.39,2017,10.0,10.0,4.0,7.0,6.0,3.0,19.0,22.0,4.0,3.0,,,,,
2018-02-17,Estoril,Belenenses,0.0,2.0,A,1.9,3.25,4.33,2017,10.0,8.0,3.0,4.0,6.0,4.0,11.0,12.0,1.0,0.0,,,,,
2018-02-17,Benfica,Boavista,4.0,0.0,H,1.18,6.5,15.0,2017,15.0,4.0,11.0,1.0,9.0,6.0,11.0,10.0,2.0,0.0,,,,,
2018-02-17,Aves,Maritimo,0.0,0.0,D,1.75,3.39,5.0,2017,7.0,4.0,3.0,1.0,6.0,5.0,13.0,20.0,2.0,4.0,,,,,
2018-02-18,Guimaraes,Sp Braga,0.0,5.0,A,2.45,3.2,2.89,2017,5.0,13.0,0.0,7.0,8.0,6.0,7.0,13.0,1.0,0.0,,,,,
2018-02-18,Moreirense,Chaves,0.0,1.0,A,2.54,3.2,2.79,2017,6.0,2.0,1.0,2.0,8.0,0.0,19.0,14.0,3.0,3.0,,,,,
2018-02-18,Porto,Rio Ave,5.0,0.0,H,1.16,7.0,15.0,2017,12.0,5.0,7.0,4.0,9.0,4.0,25.0,12.0,2.0,2.0,,,,,
2018-02-18,Setubal,Pacos Ferreira,1.0,0.0,H,2.25,3.2,3.29,2017,8.0,11.0,2.0,2.0,2.0,3.0,20.0,25.0,2.0,3.0,,,,,
2018-02-19,Tondela,Sp Lisbon,1.0,2.0,A,6.5,4.5,1.44,2017,7.0,16.0,3.0,6.0,5.0,9.0,23.0,12.0,5.0,3.0,,,,,
2018-02-21,Estoril,Porto,1.0,3.0,A,12.0,5.5,1.25,2017,11.0,24.0,3.0,13.0,3.0,7.0,27.0,19.0,3.0,3.0,,,,,
2018-02-23,Rio Ave,Aves,0.0,0.0,D,2.04,3.39,3.6,2017,13.0,8.0,6.0,4.0,8.0,2.0,9.0,17.0,1.0,4.0,,,,,
2018-02-24,Pacos Ferreira,Benfica,1.0,3.0,A,9.0,4.5,1.36,2017,7.0,11.0,3.0,7.0,2.0,12.0,16.0,14.0,2.0,2.0,,,,,
2018-02-24,Belenenses,Feirense,1.0,0.0,H,1.85,3.39,4.33,2017,7.0,3.0,4.0,1.0,9.0,2.0,23.0,13.0,1.0,1.0,,,,,
2018-02-24,Maritimo,Guimaraes,3.0,2.0,H,3.1,3.1,2.37,2017,7.0,4.0,4.0,2.0,6.0,1.0,20.0,13.0,1.0,3.0,,,,,
2018-02-25,Boavista,Setubal,4.0,0.0,H,2.14,3.1,3.6,2017,9.0,8.0,5.0,2.0,5.0,5.0,24.0,16.0,2.0,3.0,,,,,
2018-02-25,Chaves,Estoril,2.0,0.0,H,1.95,3.29,4.0,2017,6.0,12.0,4.0,3.0,7.0,10.0,12.0,13.0,2.0,3.0,,,,,
2018-02-25,Portimonense,Porto,1.0,5.0,A,8.0,4.75,1.36,2017,9.0,7.0,5.0,6.0,1.0,4.0,23.0,19.0,1.0,0.0,,,,,
2018-02-26,Sp Braga,Tondela,1.0,0.0,H,1.3,5.0,10.0,2017,16.0,6.0,11.0,2.0,9.0,4.0,12.0,12.0,3.0,2.0,,,,,
2018-02-26,Sp Lisbon,Moreirense,1.0,0.0,H,1.16,7.0,15.0,2017,13.0,8.0,7.0,3.0,4.0,5.0,15.0,17.0,5.0,4.0,,,,,
2018-03-02,Porto,Sp Lisbon,2.0,1.0,H,1.57,3.6,6.5,2017,8.0,11.0,3.0,5.0,7.0,9.0,23.0,10.0,2.0,2.0,,,,,
2018-03-03,Benfica,Maritimo,5.0,0.0,H,1.16,7.0,15.0,2017,14.0,4.0,7.0,1.0,6.0,2.0,10.0,17.0,1.0,3.0,,,,,
2018-03-03,Estoril,Sp Braga,0.0,6.0,A,4.2,3.29,1.9,2017,13.0,10.0,3.0,6.0,5.0,4.0,14.0,19.0,3.0,1.0,,,,,
2018-03-03,Feirense,Boavista,3.0,0.0,H,2.87,3.0,2.62,2017,14.0,6.0,8.0,5.0,7.0,8.0,21.0,20.0,1.0,2.0,,,,,
2018-03-04,Tondela,Chaves,2.0,0.0,H,2.75,3.2,2.6,2017,9.0,12.0,7.0,5.0,4.0,8.0,23.0,14.0,4.0,3.0,,,,,
2018-03-04,Guimaraes,Belenenses,0.0,0.0,D,1.8,3.5,4.5,2017,10.0,6.0,6.0,3.0,4.0,5.0,17.0,21.0,3.0,2.0,,,,,
2018-03-04,Moreirense,Pacos Ferreira,2.0,0.0,H,2.25,3.25,3.2,2017,10.0,7.0,7.0,6.0,12.0,7.0,15.0,21.0,4.0,3.0,,,,,
2018-03-04,Setubal,Rio Ave,1.0,0.0,H,2.54,3.2,2.79,2017,7.0,6.0,4.0,2.0,5.0,5.0,21.0,20.0,3.0,2.0,,,,,
2018-03-05,Aves,Portimonense,3.0,0.0,H,2.39,3.2,3.0,2017,11.0,9.0,6.0,2.0,3.0,4.0,19.0,13.0,2.0,3.0,,,,,
2018-03-09,Sp Braga,Moreirense,3.0,0.0,H,1.44,4.5,6.5,2017,12.0,9.0,4.0,0.0,4.0,15.0,13.0,10.0,1.0,2.0,,,,,
2018-03-10,Rio Ave,Feirense,2.0,1.0,H,1.6,3.5,7.0,2017,10.0,7.0,6.0,6.0,6.0,3.0,17.0,22.0,3.0,5.0,,,,,
2018-03-10,Benfica,Aves,2.0,0.0,H,1.14,8.0,15.0,2017,12.0,6.0,7.0,1.0,14.0,1.0,14.0,16.0,2.0,4.0,,,,,
2018-03-10,Boavista,Estoril,1.0,0.0,H,2.04,3.2,3.79,2017,5.0,7.0,2.0,3.0,4.0,3.0,19.0,19.0,3.0,3.0,,,,,
2018-03-11,Belenenses,Tondela,0.0,0.0,D,1.9,3.25,4.33,2017,8.0,8.0,1.0,2.0,4.0,7.0,16.0,18.0,1.0,1.0,,,,,
2018-03-11,Maritimo,Setubal,4.0,2.0,H,2.2,3.1,3.5,2017,10.0,6.0,8.0,5.0,3.0,3.0,14.0,17.0,3.0,3.0,,,,,
2018-03-11,Pacos Ferreira,Porto,1.0,0.0,H,11.0,5.75,1.25,2017,9.0,9.0,4.0,3.0,3.0,15.0,15.0,21.0,4.0,2.0,,,,,
2018-03-11,Portimonense,Guimaraes,2.0,1.0,H,2.04,3.29,3.6,2017,16.0,4.0,6.0,4.0,6.0,5.0,16.0,17.0,3.0,1.0,,,,,
2018-03-12,Chaves,Sp Lisbon,1.0,2.0,A,6.5,3.6,1.57,2017,10.0,10.0,6.0,6.0,9.0,5.0,12.0,15.0,0.0,1.0,,,,,
2018-03-16,Setubal,Portimonense,1.0,1.0,D,2.39,3.25,2.89,2017,7.0,5.0,3.0,4.0,5.0,7.0,16.0,21.0,1.0,2.0,,,,,
2018-03-17,Tondela,Maritimo,1.0,2.0,A,2.25,3.1,3.39,2017,6.0,9.0,2.0,8.0,5.0,6.0,17.0,7.0,2.0,1.0,,,,,
2018-03-17,Porto,Boavista,2.0,0.0,H,1.11,8.5,21.0,2017,9.0,4.0,5.0,2.0,10.0,3.0,17.0,11.0,2.0,4.0,,,,,
2018-03-17,Feirense,Benfica,0.0,2.0,A,15.0,6.0,1.19,2017,4.0,25.0,1.0,16.0,0.0,9.0,13.0,12.0,4.0,2.0,,,,,
2018-03-17,Estoril,Pacos Ferreira,1.0,1.0,D,2.2,3.29,3.25,2017,10.0,6.0,4.0,4.0,4.0,3.0,15.0,16.0,2.0,5.0,,,,,
2018-03-18,Chaves,Sp Braga,1.0,4.0,A,3.75,3.39,2.0,2017,11.0,12.0,5.0,8.0,2.0,6.0,11.0,21.0,1.0,1.0,,,,,
2018-03-18,Guimaraes,Aves,2.0,1.0,H,2.04,3.39,3.5,2017,9.0,10.0,5.0,6.0,2.0,2.0,19.0,21.0,2.0,1.0,,,,,
2018-03-18,Moreirense,Belenenses,2.0,1.0,H,2.45,3.0,3.1,2017,9.0,5.0,6.0,4.0,9.0,4.0,19.0,11.0,7.0,3.0,,,,,
2018-03-18,Sp Lisbon,Rio Ave,2.0,0.0,H,1.25,6.0,10.0,2017,11.0,3.0,6.0,1.0,7.0,1.0,25.0,12.0,3.0,1.0,,,,,
2018-03-29,Aves,Setubal,1.0,4.0,A,2.04,3.29,3.6,2017,5.0,10.0,2.0,6.0,7.0,3.0,12.0,13.0,0.0,2.0,,,,,
2018-03-30,Rio Ave,Estoril,2.0,0.0,H,1.8,3.5,4.5,2017,9.0,11.0,9.0,5.0,3.0,6.0,25.0,20.0,3.0,2.0,,,,,
2018-03-30,Maritimo,Feirense,4.0,1.0,H,1.75,3.39,5.0,2017,13.0,10.0,10.0,7.0,13.0,3.0,19.0,16.0,1.0,3.0,,,,,
2018-03-30,Boavista,Tondela,1.0,1.0,D,2.0,3.25,3.89,2017,7.0,5.0,6.0,3.0,8.0,12.0,12.0,24.0,3.0,4.0,,,,,
2018-03-31,Benfica,Guimaraes,2.0,0.0,H,1.16,7.0,15.0,2017,13.0,3.0,6.0,2.0,5.0,4.0,9.0,12.0,2.0,3.0,,,,,
2018-03-31,Pacos Ferreira,Chaves,2.0,0.0,H,2.45,3.1,3.0,2017,6.0,9.0,2.0,3.0,9.0,5.0,15.0,10.0,1.0,0.0,,,,,
2018-03-31,Portimonense,Moreirense,4.0,3.0,H,1.9,3.29,4.2,2017,8.0,9.0,5.0,7.0,5.0,1.0,10.0,17.0,1.0,5.0,,,,,
2018-03-31,Sp Braga,Sp Lisbon,1.0,0.0,H,2.87,3.39,2.37,2017,13.0,6.0,6.0,2.0,4.0,4.0,15.0,20.0,3.0,3.0,,,,,
2018-04-02,Belenenses,Porto,2.0,0.0,H,13.0,5.25,1.25,2017,4.0,17.0,3.0,8.0,0.0,9.0,10.0,15.0,1.0,3.0,,,,,
2018-04-06,Guimaraes,Rio Ave,3.0,0.0,H,2.2,3.29,3.29,2017,11.0,12.0,6.0,4.0,5.0,7.0,11.0,17.0,0.0,1.0,,,,,
2018-04-07,Tondela,Portimonense,2.0,2.0,D,2.45,3.0,3.1,2017,8.0,12.0,4.0,7.0,3.0,5.0,25.0,8.0,2.0,1.0,,,,,
2018-04-07,Setubal,Benfica,1.0,2.0,A,11.0,5.25,1.28,2017,6.0,9.0,2.0,5.0,3.0,5.0,16.0,18.0,2.0,2.0,,,,,
2018-04-07,Feirense,Sp Braga,2.0,2.0,D,6.0,3.79,1.57,2017,15.0,10.0,4.0,4.0,4.0,6.0,20.0,13.0,2.0,5.0,,,,,
2018-04-07,Estoril,Maritimo,1.0,1.0,D,2.2,3.1,3.5,2017,13.0,4.0,4.0,2.0,5.0,4.0,15.0,15.0,3.0,5.0,,,,,
2018-04-08,Chaves,Belenenses,1.0,1.0,D,2.2,3.0,3.6,2017,11.0,9.0,3.0,6.0,4.0,5.0,12.0,10.0,2.0,3.0,,,,,
2018-04-08,Porto,Aves,2.0,0.0,H,1.12,8.0,19.0,2017,16.0,4.0,8.0,0.0,7.0,4.0,11.0,22.0,0.0,2.0,,,,,
2018-04-08,Sp Lisbon,Pacos Ferreira,2.0,0.0,H,1.14,7.5,17.0,2017,8.0,4.0,5.0,2.0,5.0,4.0,11.0,10.0,1.0,2.0,,,,,
2018-04-09,Moreirense,Boavista,1.0,0.0,H,2.5,3.0,3.0,2017,7.0,5.0,4.0,3.0,7.0,7.0,10.0,20.0,2.0,4.0,,,,,
2018-04-13,Pacos Ferreira,Sp Braga,1.0,5.0,A,4.0,3.6,1.85,2017,6.0,13.0,3.0,10.0,7.0,10.0,4.0,14.0,1.0,4.0,,,,,
2018-04-14,Portimonense,Estoril,0.0,1.0,A,2.04,3.5,3.39,2017,8.0,9.0,3.0,4.0,7.0,7.0,16.0,15.0,1.0,3.0,,,,,
2018-04-14,Guimaraes,Setubal,1.0,1.0,D,1.7,3.6,5.0,2017,5.0,6.0,4.0,1.0,3.0,6.0,22.0,18.0,2.0,3.0,,,,,
2018-04-14,Boavista,Chaves,3.0,3.0,D,2.25,3.1,3.39,2017,12.0,8.0,5.0,4.0,4.0,2.0,22.0,14.0,4.0,2.0,,,,,
2018-04-14,Aves,Feirense,1.0,0.0,H,1.75,3.39,5.0,2017,4.0,7.0,2.0,1.0,5.0,6.0,18.0,21.0,4.0,2.0,,,,,
2018-04-15,Belenenses,Sp Lisbon,3.0,4.0,A,6.5,3.6,1.57,2017,9.0,10.0,6.0,6.0,3.0,4.0,14.0,16.0,3.0,6.0,,,,,
2018-04-15,Benfica,Porto,0.0,1.0,A,2.29,3.2,3.1,2017,5.0,6.0,2.0,2.0,7.0,3.0,19.0,15.0,2.0,5.0,,,,,
2018-04-15,Maritimo,Moreirense,1.0,1.0,D,2.04,3.29,3.6,2017,10.0,4.0,5.0,1.0,5.0,3.0,10.0,16.0,2.0,2.0,,,,,
2018-04-16,Rio Ave,Tondela,1.0,1.0,D,1.7,3.5,5.25,2017,8.0,6.0,3.0,4.0,9.0,5.0,11.0,28.0,3.0,2.0,,,,,
2018-04-20,Sp Braga,Maritimo,2.0,0.0,H,1.33,4.75,10.0,2017,11.0,3.0,4.0,2.0,9.0,8.0,17.0,14.0,2.0,3.0,,,,,
2018-04-21,Estoril,Benfica,1.0,2.0,A,8.5,5.0,1.36,2017,7.0,10.0,3.0,7.0,3.0,3.0,14.0,13.0,4.0,3.0,,,,,
2018-04-21,Feirense,Guimaraes,2.0,1.0,H,2.62,3.1,2.75,2017,13.0,9.0,7.0,3.0,5.0,4.0,21.0,18.0,2.0,3.0,,,,,
2018-04-21,Pacos Ferreira,Belenenses,1.0,1.0,D,2.0,3.2,4.0,2017,10.0,7.0,4.0,3.0,6.0,3.0,9.0,11.0,2.0,1.0,,,,,
2018-04-22,Chaves,Portimonense,2.0,1.0,H,2.2,3.25,3.29,2017,13.0,13.0,9.0,7.0,11.0,4.0,10.0,13.0,1.0,1.0,,,,,
2018-04-22,Moreirense,Rio Ave,2.0,1.0,H,2.45,3.1,3.0,2017,8.0,12.0,5.0,4.0,4.0,14.0,20.0,12.0,3.0,2.0,,,,,
2018-04-22,Sp Lisbon,Boavista,1.0,0.0,H,1.22,5.5,15.0,2017,13.0,1.0,8.0,0.0,9.0,3.0,18.0,20.0,1.0,5.0,,,,,
2018-04-22,Tondela,Aves,3.0,0.0,H,2.5,3.0,3.0,2017,5.0,9.0,4.0,4.0,5.0,10.0,16.0,7.0,0.0,1.0,,,,,
2018-04-23,Porto,Setubal,5.0,1.0,H,1.12,7.5,21.0,2017,6.0,7.0,5.0,3.0,3.0,3.0,21.0,13.0,2.0,1.0,,,,,
